task,dataset,seed,fold,projection_count,projected_columns,k,n_features_selected,downstream_model,accuracy,f1,f1_macro,balanced_accuracy,roc_auc,auc
classification,breast-cancer,0,1,5,10,25,25,svm,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9990173599737963,0.9990173599737963
classification,breast-cancer,0,1,5,10,25,25,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9870619063216508,0.9870619063216508
classification,breast-cancer,0,1,5,10,30,30,lr,0.9824561403508771,0.9824561403508771,0.981329839502129,0.981329839502129,0.998689813298395,0.998689813298395
classification,breast-cancer,0,1,5,10,30,30,svm,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.998689813298395,0.998689813298395
classification,breast-cancer,0,1,5,10,30,30,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9867343596462496,0.9867343596462496
classification,breast-cancer,0,1,10,20,5,5,lr,0.956140350877193,0.9565449277320195,0.9542792973449907,0.9647887323943662,0.9983622666229938,0.9983622666229938
classification,breast-cancer,0,1,10,20,5,5,svm,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9983622666229938,0.9983622666229938
classification,breast-cancer,0,1,10,20,5,5,knn,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9980347199475926,0.9980347199475926
classification,breast-cancer,0,1,10,20,10,10,lr,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9983622666229938,0.9983622666229938
classification,breast-cancer,0,1,10,20,10,10,svm,0.9736842105263158,0.9738437517283631,0.9723547005092555,0.9788732394366197,0.9973796265967901,0.9973796265967901
classification,breast-cancer,0,1,10,20,10,10,knn,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9914837864395676,0.9914837864395676
classification,breast-cancer,0,1,10,20,25,25,lr,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9996724533245988,0.9996724533245988
classification,breast-cancer,0,1,10,20,25,25,svm,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9990173599737963,0.9990173599737963
classification,breast-cancer,0,1,10,20,25,25,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9870619063216508,0.9870619063216508
classification,breast-cancer,0,1,10,20,30,30,lr,0.9824561403508771,0.9824561403508771,0.981329839502129,0.981329839502129,0.998689813298395,0.998689813298395
classification,breast-cancer,0,1,10,20,30,30,svm,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.998689813298395,0.998689813298395
classification,breast-cancer,0,1,10,20,30,30,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9867343596462496,0.9867343596462496
classification,breast-cancer,0,1,20,40,5,5,lr,0.956140350877193,0.9565449277320195,0.9542792973449907,0.9647887323943662,0.9983622666229938,0.9983622666229938
classification,breast-cancer,0,1,20,40,5,5,svm,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9983622666229938,0.9983622666229938
classification,breast-cancer,0,1,20,40,5,5,knn,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9980347199475926,0.9980347199475926
classification,breast-cancer,0,1,20,40,10,10,lr,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9983622666229938,0.9983622666229938
classification,breast-cancer,0,1,20,40,10,10,svm,0.9736842105263158,0.9738437517283631,0.9723547005092555,0.9788732394366197,0.9973796265967901,0.9973796265967901
classification,breast-cancer,0,1,20,40,10,10,knn,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9914837864395676,0.9914837864395676
classification,breast-cancer,0,1,20,40,25,25,lr,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9996724533245988,0.9996724533245988
classification,breast-cancer,0,1,20,40,25,25,svm,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9990173599737963,0.9990173599737963
classification,breast-cancer,0,1,20,40,25,25,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9870619063216508,0.9870619063216508
classification,breast-cancer,0,1,20,40,30,30,lr,0.9824561403508771,0.9824561403508771,0.981329839502129,0.981329839502129,0.998689813298395,0.998689813298395
classification,breast-cancer,0,1,20,40,30,30,svm,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.998689813298395,0.998689813298395
classification,breast-cancer,0,1,20,40,30,30,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9867343596462496,0.9867343596462496
classification,breast-cancer,0,1,40,80,5,5,lr,0.956140350877193,0.9565449277320195,0.9542792973449907,0.9647887323943662,0.9983622666229938,0.9983622666229938
classification,breast-cancer,0,1,40,80,5,5,svm,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9983622666229938,0.9983622666229938
classification,breast-cancer,0,1,40,80,5,5,knn,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9980347199475926,0.9980347199475926
classification,breast-cancer,0,1,40,80,10,10,lr,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9983622666229938,0.9983622666229938
classification,breast-cancer,0,1,40,80,10,10,svm,0.9736842105263158,0.9738437517283631,0.9723547005092555,0.9788732394366197,0.9973796265967901,0.9973796265967901
classification,breast-cancer,0,1,40,80,10,10,knn,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9914837864395676,0.9914837864395676
classification,breast-cancer,0,1,40,80,25,25,lr,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9996724533245988,0.9996724533245988
classification,breast-cancer,0,1,40,80,25,25,svm,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9990173599737963,0.9990173599737963
classification,breast-cancer,0,1,40,80,25,25,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9870619063216508,0.9870619063216508
classification,breast-cancer,0,1,40,80,30,30,lr,0.9824561403508771,0.9824561403508771,0.981329839502129,0.981329839502129,0.998689813298395,0.998689813298395
classification,breast-cancer,0,1,40,80,30,30,svm,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.998689813298395,0.998689813298395
classification,breast-cancer,0,1,40,80,30,30,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9867343596462496,0.9867343596462496
classification,breast-cancer,0,2,5,10,5,5,lr,0.9736842105263158,0.9736164257756981,0.9715828832571666,0.9692460317460317,0.9914021164021164,0.9914021164021164
classification,breast-cancer,0,2,5,10,5,5,svm,0.956140350877193,0.9557756825927252,0.9521289997480473,0.9454365079365079,0.9834656084656084,0.9834656084656084
classification,breast-cancer,0,2,5,10,5,5,knn,0.9473684210526315,0.9467638691322903,0.9422297297297297,0.933531746031746,0.9794973544973544,0.9794973544973544
classification,breast-cancer,0,2,5,10,10,10,lr,0.9649122807017544,0.9647247085304307,0.9619111259605746,0.9573412698412699,0.9907407407407407,0.9907407407407407
classification,breast-cancer,0,2,5,10,10,10,svm,0.9649122807017544,0.9647247085304307,0.9619111259605746,0.9573412698412699,0.984457671957672,0.984457671957672
classification,breast-cancer,0,2,5,10,10,10,knn,0.9473684210526315,0.9467638691322903,0.9422297297297297,0.933531746031746,0.980654761904762,0.980654761904762
classification,breast-cancer,0,2,5,10,25,25,lr,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.9986772486772486,0.9986772486772486
classification,breast-cancer,0,2,5,10,25,25,svm,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.9980158730158729,0.9980158730158729
classification,breast-cancer,0,2,5,10,25,25,knn,0.9649122807017544,0.9645092460881936,0.9614864864864865,0.9523809523809523,0.9844576719576719,0.9844576719576719
classification,breast-cancer,0,2,5,10,30,30,lr,0.9736842105263158,0.9736164257756981,0.9715828832571666,0.9692460317460317,0.9980158730158729,0.9980158730158729
classification,breast-cancer,0,2,5,10,30,30,svm,0.9736842105263158,0.9736164257756981,0.9715828832571666,0.9692460317460317,0.9970238095238094,0.9970238095238094
classification,breast-cancer,0,2,5,10,30,30,knn,0.956140350877193,0.9554882874504246,0.951575906889814,0.9404761904761905,0.9854497354497355,0.9854497354497355
classification,breast-cancer,0,2,10,20,5,5,lr,0.9736842105263158,0.9736164257756981,0.9715828832571666,0.9692460317460317,0.9914021164021164,0.9914021164021164
classification,breast-cancer,0,2,10,20,5,5,svm,0.956140350877193,0.9557756825927252,0.9521289997480473,0.9454365079365079,0.9834656084656084,0.9834656084656084
classification,breast-cancer,0,2,10,20,5,5,knn,0.9473684210526315,0.9467638691322903,0.9422297297297297,0.933531746031746,0.9794973544973544,0.9794973544973544
classification,breast-cancer,0,2,10,20,10,10,lr,0.9649122807017544,0.9647247085304307,0.9619111259605746,0.9573412698412699,0.9907407407407407,0.9907407407407407
classification,breast-cancer,0,2,10,20,10,10,svm,0.9649122807017544,0.9647247085304307,0.9619111259605746,0.9573412698412699,0.984457671957672,0.984457671957672
classification,breast-cancer,0,2,10,20,10,10,knn,0.9473684210526315,0.9467638691322903,0.9422297297297297,0.933531746031746,0.980654761904762,0.980654761904762
classification,breast-cancer,0,2,10,20,25,25,lr,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.9986772486772486,0.9986772486772486
classification,breast-cancer,0,2,10,20,25,25,svm,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.9980158730158729,0.9980158730158729
classification,breast-cancer,0,2,10,20,25,25,knn,0.9649122807017544,0.9645092460881936,0.9614864864864865,0.9523809523809523,0.9844576719576719,0.9844576719576719
classification,breast-cancer,0,2,10,20,30,30,lr,0.9736842105263158,0.9736164257756981,0.9715828832571666,0.9692460317460317,0.9980158730158729,0.9980158730158729
classification,breast-cancer,0,2,10,20,30,30,svm,0.9736842105263158,0.9736164257756981,0.9715828832571666,0.9692460317460317,0.9970238095238094,0.9970238095238094
classification,breast-cancer,0,2,10,20,30,30,knn,0.956140350877193,0.9554882874504246,0.951575906889814,0.9404761904761905,0.9854497354497355,0.9854497354497355
classification,breast-cancer,0,2,20,40,5,5,lr,0.9736842105263158,0.9736164257756981,0.9715828832571666,0.9692460317460317,0.9914021164021164,0.9914021164021164
classification,breast-cancer,0,2,20,40,5,5,svm,0.956140350877193,0.9557756825927252,0.9521289997480473,0.9454365079365079,0.9834656084656084,0.9834656084656084
classification,breast-cancer,0,2,20,40,5,5,knn,0.9473684210526315,0.9467638691322903,0.9422297297297297,0.933531746031746,0.9794973544973544,0.9794973544973544
classification,breast-cancer,0,2,20,40,10,10,lr,0.9649122807017544,0.9647247085304307,0.9619111259605746,0.9573412698412699,0.9907407407407407,0.9907407407407407
classification,breast-cancer,0,2,20,40,10,10,svm,0.9649122807017544,0.9647247085304307,0.9619111259605746,0.9573412698412699,0.984457671957672,0.984457671957672
classification,breast-cancer,0,2,20,40,10,10,knn,0.9473684210526315,0.9467638691322903,0.9422297297297297,0.933531746031746,0.980654761904762,0.980654761904762
classification,breast-cancer,0,2,20,40,25,25,lr,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.9986772486772486,0.9986772486772486
classification,breast-cancer,0,2,20,40,25,25,svm,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.9980158730158729,0.9980158730158729
classification,breast-cancer,0,2,20,40,25,25,knn,0.9649122807017544,0.9645092460881936,0.9614864864864865,0.9523809523809523,0.9844576719576719,0.9844576719576719
classification,breast-cancer,0,2,20,40,30,30,lr,0.9736842105263158,0.9736164257756981,0.9715828832571666,0.9692460317460317,0.9980158730158729,0.9980158730158729
classification,breast-cancer,0,2,20,40,30,30,svm,0.9736842105263158,0.9736164257756981,0.9715828832571666,0.9692460317460317,0.9970238095238094,0.9970238095238094
classification,breast-cancer,0,2,20,40,30,30,knn,0.956140350877193,0.9554882874504246,0.951575906889814,0.9404761904761905,0.9854497354497355,0.9854497354497355
classification,breast-cancer,0,2,40,80,5,5,lr,0.9736842105263158,0.9736164257756981,0.9715828832571666,0.9692460317460317,0.9914021164021164,0.9914021164021164
classification,breast-cancer,0,2,40,80,5,5,svm,0.956140350877193,0.9557756825927252,0.9521289997480473,0.9454365079365079,0.9834656084656084,0.9834656084656084
classification,breast-cancer,0,2,40,80,5,5,knn,0.9473684210526315,0.9467638691322903,0.9422297297297297,0.933531746031746,0.9794973544973544,0.9794973544973544
classification,breast-cancer,0,2,40,80,10,10,lr,0.9649122807017544,0.9647247085304307,0.9619111259605746,0.9573412698412699,0.9907407407407407,0.9907407407407407
classification,breast-cancer,0,2,40,80,10,10,svm,0.9649122807017544,0.9647247085304307,0.9619111259605746,0.9573412698412699,0.984457671957672,0.984457671957672
classification,breast-cancer,0,2,40,80,10,10,knn,0.9473684210526315,0.9467638691322903,0.9422297297297297,0.933531746031746,0.980654761904762,0.980654761904762
classification,breast-cancer,0,2,40,80,25,25,lr,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.9986772486772486,0.9986772486772486
classification,breast-cancer,0,2,40,80,25,25,svm,0.9824561403508771,0.9824561403508771,0.9811507936507937,0.9811507936507937,0.9980158730158729,0.9980158730158729
classification,breast-cancer,0,2,40,80,25,25,knn,0.9649122807017544,0.9645092460881936,0.9614864864864865,0.9523809523809523,0.9844576719576719,0.9844576719576719
classification,breast-cancer,0,2,40,80,30,30,lr,0.9736842105263158,0.9736164257756981,0.9715828832571666,0.9692460317460317,0.9980158730158729,0.9980158730158729
classification,breast-cancer,0,2,40,80,30,30,svm,0.9736842105263158,0.9736164257756981,0.9715828832571666,0.9692460317460317,0.9970238095238094,0.9970238095238094
classification,breast-cancer,0,2,40,80,30,30,knn,0.956140350877193,0.9554882874504246,0.951575906889814,0.9404761904761905,0.9854497354497355,0.9854497354497355
classification,breast-cancer,0,3,5,10,5,5,lr,0.9298245614035088,0.9298245614035088,0.9246031746031746,0.9246031746031746,0.9781746031746033,0.9781746031746033
classification,breast-cancer,0,3,5,10,5,5,svm,0.9298245614035088,0.9298245614035088,0.9246031746031746,0.9246031746031746,0.9834656084656085,0.9834656084656085
classification,breast-cancer,0,3,5,10,5,5,knn,0.9210526315789473,0.9208492773270941,0.9147486497714998,0.9126984126984127,0.9662698412698413,0.9662698412698413
classification,breast-cancer,0,3,5,10,10,10,lr,0.9385964912280702,0.9384383268099622,0.933693394266722,0.9315476190476191,0.9851190476190477,0.9851190476190477
classification,breast-cancer,0,3,5,10,10,10,svm,0.9385964912280702,0.9380859556298152,0.9329805996472662,0.9265873015873016,0.9930555555555556,0.9930555555555556
classification,breast-cancer,0,3,5,10,10,10,knn,0.9385964912280702,0.9376836024305945,0.9322062696457395,0.9216269841269842,0.9672619047619049,0.9672619047619049
classification,breast-cancer,0,3,5,10,25,25,lr,0.9736842105263158,0.9738579758273159,0.9721203228173148,0.9791666666666667,1.0,1.0
classification,breast-cancer,0,3,5,10,25,25,svm,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,0.9996693121693121,0.9996693121693121
classification,breast-cancer,0,3,5,10,25,25,knn,0.956140350877193,0.9560273762928302,0.9526381387619444,0.9503968253968254,0.9966931216931216,0.9966931216931216
classification,breast-cancer,0,3,5,10,30,30,lr,0.9824561403508771,0.982536590411502,0.981329839502129,0.9861111111111112,1.0,1.0
classification,breast-cancer,0,3,5,10,30,30,svm,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,1.0,1.0
classification,breast-cancer,0,3,5,10,30,30,knn,0.9649122807017544,0.9649122807017544,0.9623015873015872,0.9623015873015872,0.984292328042328,0.984292328042328
classification,breast-cancer,0,3,10,20,5,5,lr,0.9298245614035088,0.9298245614035088,0.9246031746031746,0.9246031746031746,0.9781746031746033,0.9781746031746033
classification,breast-cancer,0,3,10,20,5,5,svm,0.9298245614035088,0.9298245614035088,0.9246031746031746,0.9246031746031746,0.9834656084656085,0.9834656084656085
classification,breast-cancer,0,3,10,20,5,5,knn,0.9210526315789473,0.9208492773270941,0.9147486497714998,0.9126984126984127,0.9662698412698413,0.9662698412698413
classification,breast-cancer,0,3,10,20,10,10,lr,0.9385964912280702,0.9384383268099622,0.933693394266722,0.9315476190476191,0.9851190476190477,0.9851190476190477
classification,breast-cancer,0,3,10,20,10,10,svm,0.9385964912280702,0.9380859556298152,0.9329805996472662,0.9265873015873016,0.9930555555555556,0.9930555555555556
classification,breast-cancer,0,3,10,20,10,10,knn,0.9385964912280702,0.9376836024305945,0.9322062696457395,0.9216269841269842,0.9672619047619049,0.9672619047619049
classification,breast-cancer,0,3,10,20,25,25,lr,0.9736842105263158,0.9738579758273159,0.9721203228173148,0.9791666666666667,1.0,1.0
classification,breast-cancer,0,3,10,20,25,25,svm,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,0.9996693121693121,0.9996693121693121
classification,breast-cancer,0,3,10,20,25,25,knn,0.956140350877193,0.9560273762928302,0.9526381387619444,0.9503968253968254,0.9966931216931216,0.9966931216931216
classification,breast-cancer,0,3,10,20,30,30,lr,0.9824561403508771,0.982536590411502,0.981329839502129,0.9861111111111112,1.0,1.0
classification,breast-cancer,0,3,10,20,30,30,svm,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,1.0,1.0
classification,breast-cancer,0,3,10,20,30,30,knn,0.9649122807017544,0.9649122807017544,0.9623015873015872,0.9623015873015872,0.984292328042328,0.984292328042328
classification,breast-cancer,0,3,20,40,5,5,lr,0.9298245614035088,0.9298245614035088,0.9246031746031746,0.9246031746031746,0.9781746031746033,0.9781746031746033
classification,breast-cancer,0,3,20,40,5,5,svm,0.9298245614035088,0.9298245614035088,0.9246031746031746,0.9246031746031746,0.9834656084656085,0.9834656084656085
classification,breast-cancer,0,3,20,40,5,5,knn,0.9210526315789473,0.9208492773270941,0.9147486497714998,0.9126984126984127,0.9662698412698413,0.9662698412698413
classification,breast-cancer,0,3,20,40,10,10,lr,0.9385964912280702,0.9384383268099622,0.933693394266722,0.9315476190476191,0.9851190476190477,0.9851190476190477
classification,breast-cancer,0,3,20,40,10,10,svm,0.9385964912280702,0.9380859556298152,0.9329805996472662,0.9265873015873016,0.9930555555555556,0.9930555555555556
classification,breast-cancer,0,3,20,40,10,10,knn,0.9385964912280702,0.9376836024305945,0.9322062696457395,0.9216269841269842,0.9672619047619049,0.9672619047619049
classification,breast-cancer,0,3,20,40,25,25,lr,0.9736842105263158,0.9738579758273159,0.9721203228173148,0.9791666666666667,1.0,1.0
classification,breast-cancer,0,3,20,40,25,25,svm,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,0.9996693121693121,0.9996693121693121
classification,breast-cancer,0,3,20,40,25,25,knn,0.956140350877193,0.9560273762928302,0.9526381387619444,0.9503968253968254,0.9966931216931216,0.9966931216931216
classification,breast-cancer,0,3,20,40,30,30,lr,0.9824561403508771,0.982536590411502,0.981329839502129,0.9861111111111112,1.0,1.0
classification,breast-cancer,0,3,20,40,30,30,svm,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,1.0,1.0
classification,breast-cancer,0,3,20,40,30,30,knn,0.9649122807017544,0.9649122807017544,0.9623015873015872,0.9623015873015872,0.984292328042328,0.984292328042328
classification,breast-cancer,0,3,40,80,5,5,lr,0.9298245614035088,0.9298245614035088,0.9246031746031746,0.9246031746031746,0.9781746031746033,0.9781746031746033
classification,breast-cancer,0,3,40,80,5,5,svm,0.9298245614035088,0.9298245614035088,0.9246031746031746,0.9246031746031746,0.9834656084656085,0.9834656084656085
classification,breast-cancer,0,3,40,80,5,5,knn,0.9210526315789473,0.9208492773270941,0.9147486497714998,0.9126984126984127,0.9662698412698413,0.9662698412698413
classification,breast-cancer,0,3,40,80,10,10,lr,0.9385964912280702,0.9384383268099622,0.933693394266722,0.9315476190476191,0.9851190476190477,0.9851190476190477
classification,breast-cancer,0,3,40,80,10,10,svm,0.9385964912280702,0.9380859556298152,0.9329805996472662,0.9265873015873016,0.9930555555555556,0.9930555555555556
classification,breast-cancer,0,3,40,80,10,10,knn,0.9385964912280702,0.9376836024305945,0.9322062696457395,0.9216269841269842,0.9672619047619049,0.9672619047619049
classification,breast-cancer,0,3,40,80,25,25,lr,0.9736842105263158,0.9738579758273159,0.9721203228173148,0.9791666666666667,1.0,1.0
classification,breast-cancer,0,3,40,80,25,25,svm,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,0.9996693121693121,0.9996693121693121
classification,breast-cancer,0,3,40,80,25,25,knn,0.956140350877193,0.9560273762928302,0.9526381387619444,0.9503968253968254,0.9966931216931216,0.9966931216931216
classification,breast-cancer,0,3,40,80,30,30,lr,0.9824561403508771,0.982536590411502,0.981329839502129,0.9861111111111112,1.0,1.0
classification,breast-cancer,0,3,40,80,30,30,svm,0.9912280701754386,0.9912489986793391,0.99062114356232,0.9930555555555556,1.0,1.0
classification,breast-cancer,0,3,40,80,30,30,knn,0.9649122807017544,0.9649122807017544,0.9623015873015872,0.9623015873015872,0.984292328042328,0.984292328042328
classification,breast-cancer,0,4,5,10,5,5,lr,0.9557522123893806,0.9561876863919454,0.9536619371770688,0.9647887323943662,0.9986586183769283,0.9986586183769283
classification,breast-cancer,0,4,5,10,5,5,svm,0.9646017699115044,0.964893257313419,0.9627799736495388,0.971830985915493,0.9989939637826961,0.9989939637826961
classification,breast-cancer,0,4,5,10,5,5,knn,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.9976525821596245,0.9976525821596245
classification,breast-cancer,0,4,5,10,10,10,lr,0.9469026548672567,0.947501301405518,0.9446078431372549,0.9577464788732395,0.9973172367538565,0.9973172367538565
classification,breast-cancer,0,4,5,10,10,10,svm,0.9646017699115044,0.9647605327374827,0.9624584717607974,0.9669684775318578,0.9976525821596245,0.9976525821596245
classification,breast-cancer,0,4,5,10,10,10,knn,0.9646017699115044,0.9646017699115044,0.9621059691482227,0.9621059691482227,0.9979879275653925,0.9979879275653925
classification,breast-cancer,0,4,5,10,25,25,lr,0.9823008849557522,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9946344735077128,0.9946344735077128
classification,breast-cancer,0,4,5,10,25,25,svm,0.9734513274336283,0.9733842231976362,0.9714382003538631,0.9691482226693494,0.994299128101945,0.994299128101945
classification,breast-cancer,0,4,5,10,25,25,knn,0.9734513274336283,0.9733842231976362,0.9714382003538631,0.9691482226693494,0.9842387659289068,0.9842387659289068
classification,breast-cancer,0,4,5,10,30,30,lr,0.9823008849557522,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9953051643192488,0.9953051643192488
classification,breast-cancer,0,4,5,10,30,30,svm,0.9823008849557522,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9959758551307847,0.9959758551307847
classification,breast-cancer,0,4,5,10,30,30,knn,0.9823008849557522,0.9822079526104994,0.9808604336043361,0.9761904761904762,0.9855801475519785,0.9855801475519785
classification,breast-cancer,0,4,10,20,5,5,lr,0.9557522123893806,0.9561876863919454,0.9536619371770688,0.9647887323943662,0.9986586183769283,0.9986586183769283
classification,breast-cancer,0,4,10,20,5,5,svm,0.9646017699115044,0.964893257313419,0.9627799736495388,0.971830985915493,0.9989939637826961,0.9989939637826961
classification,breast-cancer,0,4,10,20,5,5,knn,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.9976525821596245,0.9976525821596245
classification,breast-cancer,0,4,10,20,10,10,lr,0.9469026548672567,0.947501301405518,0.9446078431372549,0.9577464788732395,0.9973172367538565,0.9973172367538565
classification,breast-cancer,0,4,10,20,10,10,svm,0.9646017699115044,0.9647605327374827,0.9624584717607974,0.9669684775318578,0.9976525821596245,0.9976525821596245
classification,breast-cancer,0,4,10,20,10,10,knn,0.9646017699115044,0.9646017699115044,0.9621059691482227,0.9621059691482227,0.9979879275653925,0.9979879275653925
classification,breast-cancer,0,4,10,20,25,25,lr,0.9823008849557522,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9946344735077128,0.9946344735077128
classification,breast-cancer,0,4,10,20,25,25,svm,0.9734513274336283,0.9733842231976362,0.9714382003538631,0.9691482226693494,0.994299128101945,0.994299128101945
classification,breast-cancer,0,4,10,20,25,25,knn,0.9734513274336283,0.9733842231976362,0.9714382003538631,0.9691482226693494,0.9842387659289068,0.9842387659289068
classification,breast-cancer,0,4,10,20,30,30,lr,0.9823008849557522,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9953051643192488,0.9953051643192488
classification,breast-cancer,0,4,10,20,30,30,svm,0.9823008849557522,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9959758551307847,0.9959758551307847
classification,breast-cancer,0,4,10,20,30,30,knn,0.9823008849557522,0.9822079526104994,0.9808604336043361,0.9761904761904762,0.9855801475519785,0.9855801475519785
classification,breast-cancer,0,4,20,40,5,5,lr,0.9557522123893806,0.9561876863919454,0.9536619371770688,0.9647887323943662,0.9986586183769283,0.9986586183769283
classification,breast-cancer,0,4,20,40,5,5,svm,0.9646017699115044,0.964893257313419,0.9627799736495388,0.971830985915493,0.9989939637826961,0.9989939637826961
classification,breast-cancer,0,4,20,40,5,5,knn,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.9976525821596245,0.9976525821596245
classification,breast-cancer,0,4,20,40,10,10,lr,0.9469026548672567,0.947501301405518,0.9446078431372549,0.9577464788732395,0.9973172367538565,0.9973172367538565
classification,breast-cancer,0,4,20,40,10,10,svm,0.9646017699115044,0.9647605327374827,0.9624584717607974,0.9669684775318578,0.9976525821596245,0.9976525821596245
classification,breast-cancer,0,4,20,40,10,10,knn,0.9646017699115044,0.9646017699115044,0.9621059691482227,0.9621059691482227,0.9979879275653925,0.9979879275653925
classification,breast-cancer,0,4,20,40,25,25,lr,0.9823008849557522,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9946344735077128,0.9946344735077128
classification,breast-cancer,0,4,20,40,25,25,svm,0.9734513274336283,0.9733842231976362,0.9714382003538631,0.9691482226693494,0.994299128101945,0.994299128101945
classification,breast-cancer,0,4,20,40,25,25,knn,0.9734513274336283,0.9733842231976362,0.9714382003538631,0.9691482226693494,0.9842387659289068,0.9842387659289068
classification,breast-cancer,0,4,20,40,30,30,lr,0.9823008849557522,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9953051643192488,0.9953051643192488
classification,breast-cancer,0,4,20,40,30,30,svm,0.9823008849557522,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9959758551307847,0.9959758551307847
classification,breast-cancer,0,4,20,40,30,30,knn,0.9823008849557522,0.9822079526104994,0.9808604336043361,0.9761904761904762,0.9855801475519785,0.9855801475519785
classification,breast-cancer,0,4,40,80,5,5,lr,0.9557522123893806,0.9561876863919454,0.9536619371770688,0.9647887323943662,0.9986586183769283,0.9986586183769283
classification,breast-cancer,0,4,40,80,5,5,svm,0.9646017699115044,0.964893257313419,0.9627799736495388,0.971830985915493,0.9989939637826961,0.9989939637826961
classification,breast-cancer,0,4,40,80,5,5,knn,0.9823008849557522,0.9823802663687414,0.9812292358803987,0.9859154929577465,0.9976525821596245,0.9976525821596245
classification,breast-cancer,0,4,40,80,10,10,lr,0.9469026548672567,0.947501301405518,0.9446078431372549,0.9577464788732395,0.9973172367538565,0.9973172367538565
classification,breast-cancer,0,4,40,80,10,10,svm,0.9646017699115044,0.9647605327374827,0.9624584717607974,0.9669684775318578,0.9976525821596245,0.9976525821596245
classification,breast-cancer,0,4,40,80,10,10,knn,0.9646017699115044,0.9646017699115044,0.9621059691482227,0.9621059691482227,0.9979879275653925,0.9979879275653925
