experiment,task,dataset_type,variant,n_features,n_samples,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,f1_at_10_mean,f1_at_10_std,spread_at_10_mean,spread_at_10_std,lr_ba_mean,lr_ba_std,knn_ba_mean,knn_ba_std,elapsed_seconds_mean,elapsed_seconds_std,confounder_rate_at_5_mean,confounder_rate_at_5_std,confounder_rate_at_10_mean,confounder_rate_at_10_std,ridge_r2_mean,ridge_r2_std,knn_r2_mean,knn_r2_std
optimization_ablation,clf,clf_standard_hard,cif_all_off,1000,200,0.1,0.0632455532033676,0.2,0.1264911064067352,0.13333333333333333,0.08432740427115679,0.9013013013013014,0.03423716101263679,0.6776292335115865,0.04761759241526939,0.6062388591800356,0.019680943697684285,5.382367375000013,0.4250546848349606,,,,,,,,
optimization_ablation,clf,clf_standard_hard,rf,1000,200,0.13999999999999999,0.07999999999999999,0.27999999999999997,0.15999999999999998,0.18666666666666665,0.10666666666666667,0.8008008008008008,0.06581686248154375,0.7058823529411764,0.0568260550896696,0.6846108140225788,0.061312221240623827,0.15878579399995943,0.004020962052159908,,,,,,,,
optimization_ablation,clf,clf_standard_hard,et,1000,200,0.16,0.1356465996625054,0.32,0.2712931993250108,0.21333333333333332,0.1808621328833405,0.8972972972972972,0.08014411853899857,0.7482768865121806,0.04635929233972043,0.6946226975638741,0.04562707307119564,0.1227229250000164,0.0015972585131555554,,,,,,,,
optimization_ablation,clf,clf_standard_hard,cit,1000,200,0.12000000000000002,0.07483314773547883,0.24000000000000005,0.14966629547095767,0.16,0.09977753031397177,0.27187187187187184,0.27068340499923194,0.6065656565656566,0.07339593687958583,0.5656862745098039,0.07177792975260858,164.6021900062001,81.03409185765639,,,,,,,,
optimization_ablation,clf,clf_weak_signal,cif_default,100,1000,0.12000000000000002,0.116619037896906,0.12000000000000002,0.116619037896906,0.12000000000000002,0.11661903789690602,0.7737373737373737,0.10213514876577404,0.5287493239672014,0.019006514476022612,0.5159491172560215,0.013576495835490232,29.287733742999897,4.440198195328852,,,,,,,,
optimization_ablation,clf,clf_weak_signal,cif_no_scan,100,1000,0.13999999999999999,0.048989794855663564,0.13999999999999999,0.048989794855663564,0.14000000000000004,0.04898979485566357,0.8262626262626263,0.049236596391733084,0.5404977321734771,0.008900452261064284,0.518384702196296,0.02060512571535396,28.29129613460009,0.20228596952220756,,,,,,,,
optimization_ablation,clf,clf_weak_signal,cif_no_mute,100,1000,0.12000000000000002,0.116619037896906,0.12000000000000002,0.116619037896906,0.12000000000000002,0.11661903789690602,0.7636363636363637,0.09445389678837139,0.5343278146674366,0.016499396637885848,0.5191261845994549,0.008084666869642033,28.200505529399926,0.3023541807097726,,,,,,,,
optimization_ablation,clf,clf_weak_signal,cif_no_adaptive,100,1000,0.15999999999999998,0.11999999999999998,0.15999999999999998,0.11999999999999998,0.15999999999999998,0.11999999999999998,0.8121212121212121,0.08171211481275427,0.5380820354804915,0.00917691106476783,0.5278142952607278,0.04144536379026664,75.17331081800003,13.276079001550935,,,,,,,,
optimization_ablation,clf,clf_weak_signal,cif_no_bootstrap,100,1000,0.16,0.08,0.16,0.08,0.16,0.07999999999999999,0.09090909090909091,0.0,0.49664917153644517,0.019708474265724817,0.5212860629338516,0.02396194317545562,5.5693837857998005,10.524216869435863,,,,,,,,
optimization_ablation,clf,clf_weak_signal,cif_subsample_80,100,1000,0.16,0.12,0.16,0.12,0.16,0.11999999999999998,0.8565656565656565,0.06272393816670714,0.5285151259052853,0.01375025104498342,0.5263599375077623,0.02218353816528355,23.707686835800086,1.213160455226328,,,,,,,,
optimization_ablation,clf,clf_weak_signal,cif_subsample_50,100,1000,0.22000000000000003,0.17204650534085253,0.22000000000000003,0.17204650534085253,0.22000000000000003,0.17204650534085253,0.8585858585858587,0.04650854316453065,0.5355408199925191,0.025757270631177075,0.5488816324998779,0.04102418282372789,15.810912157999883,0.2791896212201347,,,,,,,,
optimization_ablation,clf,clf_weak_signal,cif_no_scan_mute,100,1000,0.16,0.10198039027185568,0.16,0.10198039027185568,0.16,0.10198039027185571,0.795959595959596,0.10129253443815493,0.5401092526260263,0.011851739434661921,0.5244012223297628,0.022871350469617493,27.88382245699977,1.3382850672238955,,,,,,,,
optimization_ablation,clf,clf_weak_signal,cif_all_off,100,1000,0.16,0.12,0.16,0.12,0.16,0.11999999999999998,0.7858585858585858,0.08508864520667754,0.54169080292448,0.006178891756110707,0.5221489551018446,0.022911174929472207,75.72217503939973,5.334749322405367,,,,,,,,
optimization_ablation,clf,clf_weak_signal,rf,100,1000,0.7,0.0632455532033676,0.7,0.0632455532033676,0.7,0.06324555320336764,0.905050505050505,0.03647569714195512,0.5350711467587954,0.014898683414868448,0.703847799628407,0.019221323889106363,0.1823273171999972,0.03663092213814258,,,,,,,,
