task,dataset,downstream_model,k,model_variant,ranking_variant,candidate_score,candidate_fold_seed_rows,candidate_nonnull_score_rows,candidate_score_missing_rows,reference_score,reference_fold_seed_rows,reference_nonnull_score_rows,reference_score_missing_rows,reference_model_variant,reference_ranking_variant,delta_vs_reference,candidate_complete,reference_complete
classification,orlraws10P,lr,25,cif_no_mute,split_count,0.922,25,25,0,0.914,25,25,0,cif_default,split_importance,0.008000000000000007,True,True
classification,orlraws10P,lr,25,cif_no_mute,split_importance,0.9079999999999999,25,25,0,0.914,25,25,0,cif_default,split_importance,-0.006000000000000116,True,True
classification,orlraws10P,lr,25,cif_one_tree,split_count,0.872,25,25,0,0.914,25,25,0,cif_default,split_importance,-0.04200000000000004,True,True
classification,orlraws10P,lr,25,cif_one_tree,split_importance,0.872,25,25,0,0.914,25,25,0,cif_default,split_importance,-0.04200000000000004,True,True
classification,orlraws10P,lr,50,cif_default,split_count,0.9420000000000001,25,25,0,0.94,25,25,0,cif_default,split_importance,0.002000000000000113,True,True
classification,orlraws10P,lr,50,cif_no_bootstrap,split_count,0.948,25,25,0,0.94,25,25,0,cif_default,split_importance,0.008000000000000007,True,True
classification,orlraws10P,lr,50,cif_no_bootstrap,split_importance,0.938,25,25,0,0.94,25,25,0,cif_default,split_importance,-0.0020000000000000018,True,True
classification,orlraws10P,lr,50,cif_no_mute,split_count,0.932,25,25,0,0.94,25,25,0,cif_default,split_importance,-0.007999999999999896,True,True
classification,orlraws10P,lr,50,cif_no_mute,split_importance,0.946,25,25,0,0.94,25,25,0,cif_default,split_importance,0.006000000000000005,True,True
classification,orlraws10P,lr,50,cif_one_tree,split_count,0.836,25,25,0,0.94,25,25,0,cif_default,split_importance,-0.10399999999999998,True,True
classification,orlraws10P,lr,50,cif_one_tree,split_importance,0.836,25,25,0,0.94,25,25,0,cif_default,split_importance,-0.10399999999999998,True,True
classification,orlraws10P,lr,100,cif_default,split_count,0.956,25,25,0,0.954,25,25,0,cif_default,split_importance,0.0020000000000000018,True,True
classification,orlraws10P,lr,100,cif_no_bootstrap,split_count,0.9420000000000001,25,25,0,0.954,25,25,0,cif_default,split_importance,-0.0119999999999999,True,True
classification,orlraws10P,lr,100,cif_no_bootstrap,split_importance,0.944,25,25,0,0.954,25,25,0,cif_default,split_importance,-0.010000000000000009,True,True
classification,orlraws10P,lr,100,cif_no_mute,split_count,0.95,25,25,0,0.954,25,25,0,cif_default,split_importance,-0.0040000000000000036,True,True
classification,orlraws10P,lr,100,cif_no_mute,split_importance,0.954,25,25,0,0.954,25,25,0,cif_default,split_importance,0.0,True,True
classification,orlraws10P,lr,100,cif_one_tree,split_count,0.868,25,25,0,0.954,25,25,0,cif_default,split_importance,-0.08599999999999997,True,True
classification,orlraws10P,lr,100,cif_one_tree,split_importance,0.868,25,25,0,0.954,25,25,0,cif_default,split_importance,-0.08599999999999997,True,True
classification,orlraws10P,svm,5,cif_default,split_count,0.764,25,25,0,0.682,25,25,0,cif_default,split_importance,0.08199999999999996,True,True
classification,orlraws10P,svm,5,cif_no_bootstrap,split_count,0.708,25,25,0,0.682,25,25,0,cif_default,split_importance,0.025999999999999912,True,True
classification,orlraws10P,svm,5,cif_no_bootstrap,split_importance,0.72,25,25,0,0.682,25,25,0,cif_default,split_importance,0.03799999999999992,True,True
classification,orlraws10P,svm,5,cif_no_mute,split_count,0.76,25,25,0,0.682,25,25,0,cif_default,split_importance,0.07799999999999996,True,True
classification,orlraws10P,svm,5,cif_no_mute,split_importance,0.7020000000000001,25,25,0,0.682,25,25,0,cif_default,split_importance,0.020000000000000018,True,True
classification,orlraws10P,svm,5,cif_one_tree,split_count,0.746,25,25,0,0.682,25,25,0,cif_default,split_importance,0.06399999999999995,True,True
classification,orlraws10P,svm,5,cif_one_tree,split_importance,0.72,25,25,0,0.682,25,25,0,cif_default,split_importance,0.03799999999999992,True,True
classification,orlraws10P,svm,10,cif_default,split_count,0.8140000000000001,25,25,0,0.78,25,25,0,cif_default,split_importance,0.03400000000000003,True,True
classification,orlraws10P,svm,10,cif_no_bootstrap,split_count,0.816,25,25,0,0.78,25,25,0,cif_default,split_importance,0.03599999999999992,True,True
classification,orlraws10P,svm,10,cif_no_bootstrap,split_importance,0.816,25,25,0,0.78,25,25,0,cif_default,split_importance,0.03599999999999992,True,True
classification,orlraws10P,svm,10,cif_no_mute,split_count,0.816,25,25,0,0.78,25,25,0,cif_default,split_importance,0.03599999999999992,True,True
classification,orlraws10P,svm,10,cif_no_mute,split_importance,0.794,25,25,0,0.78,25,25,0,cif_default,split_importance,0.014000000000000012,True,True
classification,orlraws10P,svm,10,cif_one_tree,split_count,0.88,25,25,0,0.78,25,25,0,cif_default,split_importance,0.09999999999999998,True,True
classification,orlraws10P,svm,10,cif_one_tree,split_importance,0.88,25,25,0,0.78,25,25,0,cif_default,split_importance,0.09999999999999998,True,True
classification,orlraws10P,svm,25,cif_default,split_count,0.8959999999999999,25,25,0,0.8959999999999999,25,25,0,cif_default,split_importance,0.0,True,True
classification,orlraws10P,svm,25,cif_no_bootstrap,split_count,0.904,25,25,0,0.8959999999999999,25,25,0,cif_default,split_importance,0.008000000000000118,True,True
classification,orlraws10P,svm,25,cif_no_bootstrap,split_importance,0.902,25,25,0,0.8959999999999999,25,25,0,cif_default,split_importance,0.006000000000000116,True,True
classification,orlraws10P,svm,25,cif_no_mute,split_count,0.9,25,25,0,0.8959999999999999,25,25,0,cif_default,split_importance,0.004000000000000115,True,True
classification,orlraws10P,svm,25,cif_no_mute,split_importance,0.898,25,25,0,0.8959999999999999,25,25,0,cif_default,split_importance,0.002000000000000113,True,True
classification,orlraws10P,svm,25,cif_one_tree,split_count,0.8640000000000001,25,25,0,0.8959999999999999,25,25,0,cif_default,split_importance,-0.031999999999999806,True,True
classification,orlraws10P,svm,25,cif_one_tree,split_importance,0.8640000000000001,25,25,0,0.8959999999999999,25,25,0,cif_default,split_importance,-0.031999999999999806,True,True
classification,orlraws10P,svm,50,cif_default,split_count,0.934,25,25,0,0.9339999999999999,25,25,0,cif_default,split_importance,1.1102230246251565e-16,True,True
classification,orlraws10P,svm,50,cif_no_bootstrap,split_count,0.92,25,25,0,0.9339999999999999,25,25,0,cif_default,split_importance,-0.013999999999999901,True,True
classification,orlraws10P,svm,50,cif_no_bootstrap,split_importance,0.93,25,25,0,0.9339999999999999,25,25,0,cif_default,split_importance,-0.0039999999999998925,True,True
classification,orlraws10P,svm,50,cif_no_mute,split_count,0.938,25,25,0,0.9339999999999999,25,25,0,cif_default,split_importance,0.0040000000000000036,True,True
classification,orlraws10P,svm,50,cif_no_mute,split_importance,0.938,25,25,0,0.9339999999999999,25,25,0,cif_default,split_importance,0.0040000000000000036,True,True
classification,orlraws10P,svm,50,cif_one_tree,split_count,0.762,25,25,0,0.9339999999999999,25,25,0,cif_default,split_importance,-0.17199999999999993,True,True
classification,orlraws10P,svm,50,cif_one_tree,split_importance,0.762,25,25,0,0.9339999999999999,25,25,0,cif_default,split_importance,-0.17199999999999993,True,True
classification,orlraws10P,svm,100,cif_default,split_count,0.9520000000000001,25,25,0,0.9520000000000001,25,25,0,cif_default,split_importance,0.0,True,True
classification,orlraws10P,svm,100,cif_no_bootstrap,split_count,0.946,25,25,0,0.9520000000000001,25,25,0,cif_default,split_importance,-0.006000000000000116,True,True
classification,orlraws10P,svm,100,cif_no_bootstrap,split_importance,0.948,25,25,0,0.9520000000000001,25,25,0,cif_default,split_importance,-0.004000000000000115,True,True
classification,orlraws10P,svm,100,cif_no_mute,split_count,0.95,25,25,0,0.9520000000000001,25,25,0,cif_default,split_importance,-0.002000000000000113,True,True
classification,orlraws10P,svm,100,cif_no_mute,split_importance,0.95,25,25,0,0.9520000000000001,25,25,0,cif_default,split_importance,-0.002000000000000113,True,True
classification,orlraws10P,svm,100,cif_one_tree,split_count,0.768,25,25,0,0.9520000000000001,25,25,0,cif_default,split_importance,-0.18400000000000005,True,True
classification,orlraws10P,svm,100,cif_one_tree,split_importance,0.768,25,25,0,0.9520000000000001,25,25,0,cif_default,split_importance,-0.18400000000000005,True,True
classification,page-blocks,knn,5,cif_default,split_count,0.7885920346288937,25,25,0,0.8058717175144675,25,25,0,cif_default,split_importance,-0.0172796828855738,True,True
classification,page-blocks,knn,5,cif_no_bootstrap,split_count,0.7917201084759833,25,25,0,0.8058717175144675,25,25,0,cif_default,split_importance,-0.014151609038484225,True,True
classification,page-blocks,knn,5,cif_no_bootstrap,split_importance,0.8095825060001551,25,25,0,0.8058717175144675,25,25,0,cif_default,split_importance,0.0037107884856876217,True,True
classification,page-blocks,knn,5,cif_no_mute,split_count,0.7885920346288937,25,25,0,0.8058717175144675,25,25,0,cif_default,split_importance,-0.0172796828855738,True,True
classification,page-blocks,knn,5,cif_no_mute,split_importance,0.8080293629680746,25,25,0,0.8058717175144675,25,25,0,cif_default,split_importance,0.002157645453607082,True,True
classification,page-blocks,knn,5,cif_one_tree,split_count,0.800234777497245,25,25,0,0.8058717175144675,25,25,0,cif_default,split_importance,-0.00563694001722248,True,True
classification,page-blocks,knn,5,cif_one_tree,split_importance,0.8027684192037335,25,25,0,0.8058717175144675,25,25,0,cif_default,split_importance,-0.0031032983107339707,True,True
classification,page-blocks,knn,10,cif_default,split_count,0.8014415265544923,25,25,0,0.8014415265544923,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,knn,10,cif_no_bootstrap,split_count,0.8014415265544923,25,25,0,0.8014415265544923,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,knn,10,cif_no_bootstrap,split_importance,0.8014415265544923,25,25,0,0.8014415265544923,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,knn,10,cif_no_mute,split_count,0.8014415265544923,25,25,0,0.8014415265544923,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,knn,10,cif_no_mute,split_importance,0.8014415265544923,25,25,0,0.8014415265544923,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,knn,10,cif_one_tree,split_count,0.8014415265544923,25,25,0,0.8014415265544923,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,knn,10,cif_one_tree,split_importance,0.8014415265544923,25,25,0,0.8014415265544923,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,lr,5,cif_default,split_count,0.8717732614482068,25,25,0,0.9150393177491186,25,25,0,cif_default,split_importance,-0.04326605630091185,True,True
classification,page-blocks,lr,5,cif_no_bootstrap,split_count,0.8969414810495329,25,25,0,0.9150393177491186,25,25,0,cif_default,split_importance,-0.018097836699585756,True,True
classification,page-blocks,lr,5,cif_no_bootstrap,split_importance,0.9098346845706524,25,25,0,0.9150393177491186,25,25,0,cif_default,split_importance,-0.0052046331784662,True,True
classification,page-blocks,lr,5,cif_no_mute,split_count,0.8717895381521743,25,25,0,0.9150393177491186,25,25,0,cif_default,split_importance,-0.043249779596944316,True,True
classification,page-blocks,lr,5,cif_no_mute,split_importance,0.9175483702055277,25,25,0,0.9150393177491186,25,25,0,cif_default,split_importance,0.002509052456409089,True,True
classification,page-blocks,lr,5,cif_one_tree,split_count,0.8994117569248009,25,25,0,0.9150393177491186,25,25,0,cif_default,split_importance,-0.01562756082431771,True,True
classification,page-blocks,lr,5,cif_one_tree,split_importance,0.9063917957338583,25,25,0,0.9150393177491186,25,25,0,cif_default,split_importance,-0.008647522015260312,True,True
classification,page-blocks,lr,10,cif_default,split_count,0.9152878182655039,25,25,0,0.9152878182655039,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,lr,10,cif_no_bootstrap,split_count,0.9152878182655039,25,25,0,0.9152878182655039,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,lr,10,cif_no_bootstrap,split_importance,0.9152959566174875,25,25,0,0.9152878182655039,25,25,0,cif_default,split_importance,8.138351983655312e-06,True,True
classification,page-blocks,lr,10,cif_no_mute,split_count,0.9152959566174875,25,25,0,0.9152878182655039,25,25,0,cif_default,split_importance,8.138351983655312e-06,True,True
classification,page-blocks,lr,10,cif_no_mute,split_importance,0.9152959566174875,25,25,0,0.9152878182655039,25,25,0,cif_default,split_importance,8.138351983655312e-06,True,True
classification,page-blocks,lr,10,cif_one_tree,split_count,0.9152959566174875,25,25,0,0.9152878182655039,25,25,0,cif_default,split_importance,8.138351983655312e-06,True,True
classification,page-blocks,lr,10,cif_one_tree,split_importance,0.9152959566174875,25,25,0,0.9152878182655039,25,25,0,cif_default,split_importance,8.138351983655312e-06,True,True
classification,page-blocks,svm,5,cif_default,split_count,0.8838027736672407,25,25,0,0.8987760914123075,25,25,0,cif_default,split_importance,-0.014973317745066828,True,True
classification,page-blocks,svm,5,cif_no_bootstrap,split_count,0.8800307324231785,25,25,0,0.8987760914123075,25,25,0,cif_default,split_importance,-0.01874535898912899,True,True
classification,page-blocks,svm,5,cif_no_bootstrap,split_importance,0.8973834419287138,25,25,0,0.8987760914123075,25,25,0,cif_default,split_importance,-0.0013926494835937442,True,True
classification,page-blocks,svm,5,cif_no_mute,split_count,0.8838027736672407,25,25,0,0.8987760914123075,25,25,0,cif_default,split_importance,-0.014973317745066828,True,True
classification,page-blocks,svm,5,cif_no_mute,split_importance,0.8990028482554624,25,25,0,0.8987760914123075,25,25,0,cif_default,split_importance,0.00022675684315487388,True,True
classification,page-blocks,svm,5,cif_one_tree,split_count,0.8889787668946937,25,25,0,0.8987760914123075,25,25,0,cif_default,split_importance,-0.009797324517613837,True,True
classification,page-blocks,svm,5,cif_one_tree,split_importance,0.8827225780419061,25,25,0,0.8987760914123075,25,25,0,cif_default,split_importance,-0.016053513370401395,True,True
classification,page-blocks,svm,10,cif_default,split_count,0.857110913804543,25,25,0,0.857110913804543,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,svm,10,cif_no_bootstrap,split_count,0.857110913804543,25,25,0,0.857110913804543,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,svm,10,cif_no_bootstrap,split_importance,0.857110913804543,25,25,0,0.857110913804543,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,svm,10,cif_no_mute,split_count,0.857110913804543,25,25,0,0.857110913804543,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,svm,10,cif_no_mute,split_importance,0.857110913804543,25,25,0,0.857110913804543,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,svm,10,cif_one_tree,split_count,0.857110913804543,25,25,0,0.857110913804543,25,25,0,cif_default,split_importance,0.0,True,True
classification,page-blocks,svm,10,cif_one_tree,split_importance,0.857110913804543,25,25,0,0.857110913804543,25,25,0,cif_default,split_importance,0.0,True,True
classification,pendigits,knn,5,cif_default,split_count,0.8592520577156535,25,25,0,0.88212884489342,25,25,0,cif_default,split_importance,-0.022876787177766533,True,True
classification,pendigits,knn,5,cif_no_bootstrap,split_count,0.8742400747010555,25,25,0,0.88212884489342,25,25,0,cif_default,split_importance,-0.007888770192364558,True,True
classification,pendigits,knn,5,cif_no_bootstrap,split_importance,0.8837595423068961,25,25,0,0.88212884489342,25,25,0,cif_default,split_importance,0.001630697413476101,True,True
classification,pendigits,knn,5,cif_no_mute,split_count,0.860246083324686,25,25,0,0.88212884489342,25,25,0,cif_default,split_importance,-0.021882761568734033,True,True
classification,pendigits,knn,5,cif_no_mute,split_importance,0.8840555370188574,25,25,0,0.88212884489342,25,25,0,cif_default,split_importance,0.0019266921254373903,True,True
classification,pendigits,knn,5,cif_one_tree,split_count,0.866348632867526,25,25,0,0.88212884489342,25,25,0,cif_default,split_importance,-0.01578021202589408,True,True
classification,pendigits,knn,5,cif_one_tree,split_importance,0.872156361480728,25,25,0,0.88212884489342,25,25,0,cif_default,split_importance,-0.00997248341269208,True,True
classification,pendigits,knn,10,cif_default,split_count,0.9815809054260579,25,25,0,0.9827204198602908,25,25,0,cif_default,split_importance,-0.00113951443423288,True,True
classification,pendigits,knn,10,cif_no_bootstrap,split_count,0.9826993307449274,25,25,0,0.9827204198602908,25,25,0,cif_default,split_importance,-2.1089115363359667e-05,True,True
classification,pendigits,knn,10,cif_no_bootstrap,split_importance,0.9827025423263724,25,25,0,0.9827204198602908,25,25,0,cif_default,split_importance,-1.787753391835345e-05,True,True
classification,pendigits,knn,10,cif_no_mute,split_count,0.9820994530316455,25,25,0,0.9827204198602908,25,25,0,cif_default,split_importance,-0.0006209668286453196,True,True
classification,pendigits,knn,10,cif_no_mute,split_importance,0.9839145474836186,25,25,0,0.9827204198602908,25,25,0,cif_default,split_importance,0.001194127623327823,True,True
classification,pendigits,knn,10,cif_one_tree,split_count,0.9761527218711074,25,25,0,0.9827204198602908,25,25,0,cif_default,split_importance,-0.006567697989183441,True,True
classification,pendigits,knn,10,cif_one_tree,split_importance,0.977622012661509,25,25,0,0.9827204198602908,25,25,0,cif_default,split_importance,-0.00509840719878174,True,True
classification,pendigits,lr,5,cif_default,split_count,0.7279867855617684,25,25,0,0.7222378630463155,25,25,0,cif_default,split_importance,0.005748922515452892,True,True
classification,pendigits,lr,5,cif_no_bootstrap,split_count,0.7350485683529655,25,25,0,0.7222378630463155,25,25,0,cif_default,split_importance,0.012810705306649961,True,True
classification,pendigits,lr,5,cif_no_bootstrap,split_importance,0.7490912401314175,25,25,0,0.7222378630463155,25,25,0,cif_default,split_importance,0.026853377085101937,True,True
classification,pendigits,lr,5,cif_no_mute,split_count,0.7283317479986309,25,25,0,0.7222378630463155,25,25,0,cif_default,split_importance,0.0060938849523153316,True,True
classification,pendigits,lr,5,cif_no_mute,split_importance,0.7319492061128918,25,25,0,0.7222378630463155,25,25,0,cif_default,split_importance,0.009711343066576283,True,True
classification,pendigits,lr,5,cif_one_tree,split_count,0.7297480241495307,25,25,0,0.7222378630463155,25,25,0,cif_default,split_importance,0.007510161103215118,True,True
classification,pendigits,lr,5,cif_one_tree,split_importance,0.7248043829372706,25,25,0,0.7222378630463155,25,25,0,cif_default,split_importance,0.0025665198909550213,True,True
classification,pendigits,lr,10,cif_default,split_count,0.901024578079344,25,25,0,0.9152454321710677,25,25,0,cif_default,split_importance,-0.01422085409172369,True,True
classification,pendigits,lr,10,cif_no_bootstrap,split_count,0.9088749723944777,25,25,0,0.9152454321710677,25,25,0,cif_default,split_importance,-0.0063704597765900095,True,True
classification,pendigits,lr,10,cif_no_bootstrap,split_importance,0.9176470624487285,25,25,0,0.9152454321710677,25,25,0,cif_default,split_importance,0.0024016302776608267,True,True
classification,pendigits,lr,10,cif_no_mute,split_count,0.9038520566647648,25,25,0,0.9152454321710677,25,25,0,cif_default,split_importance,-0.011393375506302927,True,True
classification,pendigits,lr,10,cif_no_mute,split_importance,0.915862209427322,25,25,0,0.9152454321710677,25,25,0,cif_default,split_importance,0.0006167772562543083,True,True
classification,pendigits,lr,10,cif_one_tree,split_count,0.8875054536838678,25,25,0,0.9152454321710677,25,25,0,cif_default,split_importance,-0.02773997848719989,True,True
classification,pendigits,lr,10,cif_one_tree,split_importance,0.8862114668885234,25,25,0,0.9152454321710677,25,25,0,cif_default,split_importance,-0.029033965282544316,True,True
classification,pendigits,svm,5,cif_default,split_count,0.8537136576590781,25,25,0,0.8744420057959317,25,25,0,cif_default,split_importance,-0.020728348136853536,True,True
classification,pendigits,svm,5,cif_no_bootstrap,split_count,0.8649288186403858,25,25,0,0.8744420057959317,25,25,0,cif_default,split_importance,-0.009513187155545832,True,True
classification,pendigits,svm,5,cif_no_bootstrap,split_importance,0.8759679703049836,25,25,0,0.8744420057959317,25,25,0,cif_default,split_importance,0.001525964509051958,True,True
classification,pendigits,svm,5,cif_no_mute,split_count,0.8531908945993701,25,25,0,0.8744420057959317,25,25,0,cif_default,split_importance,-0.021251111196561534,True,True
classification,pendigits,svm,5,cif_no_mute,split_importance,0.876397243906848,25,25,0,0.8744420057959317,25,25,0,cif_default,split_importance,0.0019552381109163575,True,True
classification,pendigits,svm,5,cif_one_tree,split_count,0.8590458698367277,25,25,0,0.8744420057959317,25,25,0,cif_default,split_importance,-0.015396135959203971,True,True
classification,pendigits,svm,5,cif_one_tree,split_importance,0.865877645967524,25,25,0,0.8744420057959317,25,25,0,cif_default,split_importance,-0.008564359828407642,True,True
classification,pendigits,svm,10,cif_default,split_count,0.9827195154178482,25,25,0,0.982060082269783,25,25,0,cif_default,split_importance,0.0006594331480651583,True,True
classification,pendigits,svm,10,cif_no_bootstrap,split_count,0.983640378961404,25,25,0,0.982060082269783,25,25,0,cif_default,split_importance,0.0015802966916209638,True,True
classification,pendigits,svm,10,cif_no_bootstrap,split_importance,0.9825430552603214,25,25,0,0.982060082269783,25,25,0,cif_default,split_importance,0.00048297299053834397,True,True
classification,pendigits,svm,10,cif_no_mute,split_count,0.9830507201467868,25,25,0,0.982060082269783,25,25,0,cif_default,split_importance,0.0009906378770038193,True,True
classification,pendigits,svm,10,cif_no_mute,split_importance,0.9839305756247997,25,25,0,0.982060082269783,25,25,0,cif_default,split_importance,0.0018704933550166558,True,True
classification,pendigits,svm,10,cif_one_tree,split_count,0.9764085122212627,25,25,0,0.982060082269783,25,25,0,cif_default,split_importance,-0.005651570048520349,True,True
classification,pendigits,svm,10,cif_one_tree,split_importance,0.9784420190724777,25,25,0,0.982060082269783,25,25,0,cif_default,split_importance,-0.003618063197305288,True,True
classification,pixraw10P,knn,5,cif_default,split_count,0.9259999999999999,25,25,0,0.934,25,25,0,cif_default,split_importance,-0.008000000000000118,True,True
classification,pixraw10P,knn,5,cif_no_bootstrap,split_count,0.92,25,25,0,0.934,25,25,0,cif_default,split_importance,-0.014000000000000012,True,True
classification,pixraw10P,knn,5,cif_no_bootstrap,split_importance,0.9179999999999999,25,25,0,0.934,25,25,0,cif_default,split_importance,-0.016000000000000125,True,True
classification,pixraw10P,knn,5,cif_no_mute,split_count,0.93,25,25,0,0.934,25,25,0,cif_default,split_importance,-0.0040000000000000036,True,True
classification,pixraw10P,knn,5,cif_no_mute,split_importance,0.93,25,25,0,0.934,25,25,0,cif_default,split_importance,-0.0040000000000000036,True,True
classification,pixraw10P,knn,5,cif_one_tree,split_count,0.92,25,25,0,0.934,25,25,0,cif_default,split_importance,-0.014000000000000012,True,True
classification,pixraw10P,knn,5,cif_one_tree,split_importance,0.9279999999999999,25,25,0,0.934,25,25,0,cif_default,split_importance,-0.006000000000000116,True,True
classification,pixraw10P,knn,10,cif_default,split_count,0.9359999999999999,25,25,0,0.948,25,25,0,cif_default,split_importance,-0.01200000000000001,True,True
classification,pixraw10P,knn,10,cif_no_bootstrap,split_count,0.93,25,25,0,0.948,25,25,0,cif_default,split_importance,-0.017999999999999905,True,True
classification,pixraw10P,knn,10,cif_no_bootstrap,split_importance,0.9440000000000001,25,25,0,0.948,25,25,0,cif_default,split_importance,-0.0039999999999998925,True,True
classification,pixraw10P,knn,10,cif_no_mute,split_count,0.9359999999999999,25,25,0,0.948,25,25,0,cif_default,split_importance,-0.01200000000000001,True,True
classification,pixraw10P,knn,10,cif_no_mute,split_importance,0.948,25,25,0,0.948,25,25,0,cif_default,split_importance,0.0,True,True
classification,pixraw10P,knn,10,cif_one_tree,split_count,0.9359999999999999,25,25,0,0.948,25,25,0,cif_default,split_importance,-0.01200000000000001,True,True
classification,pixraw10P,knn,10,cif_one_tree,split_importance,0.9359999999999999,25,25,0,0.948,25,25,0,cif_default,split_importance,-0.01200000000000001,True,True
classification,pixraw10P,knn,25,cif_default,split_count,0.9359999999999999,25,25,0,0.972,25,25,0,cif_default,split_importance,-0.03600000000000003,True,True
classification,pixraw10P,knn,25,cif_no_bootstrap,split_count,0.95,25,25,0,0.972,25,25,0,cif_default,split_importance,-0.02200000000000002,True,True
classification,pixraw10P,knn,25,cif_no_bootstrap,split_importance,0.9440000000000001,25,25,0,0.972,25,25,0,cif_default,split_importance,-0.027999999999999914,True,True
classification,pixraw10P,knn,25,cif_no_mute,split_count,0.9359999999999999,25,25,0,0.972,25,25,0,cif_default,split_importance,-0.03600000000000003,True,True
classification,pixraw10P,knn,25,cif_no_mute,split_importance,0.97,25,25,0,0.972,25,25,0,cif_default,split_importance,-0.0020000000000000018,True,True
classification,pixraw10P,knn,25,cif_one_tree,split_count,0.9520000000000001,25,25,0,0.972,25,25,0,cif_default,split_importance,-0.019999999999999907,True,True
classification,pixraw10P,knn,25,cif_one_tree,split_importance,0.9520000000000001,25,25,0,0.972,25,25,0,cif_default,split_importance,-0.019999999999999907,True,True
classification,pixraw10P,knn,50,cif_default,split_count,0.9620000000000001,25,25,0,0.9640000000000001,25,25,0,cif_default,split_importance,-0.0020000000000000018,True,True
classification,pixraw10P,knn,50,cif_no_bootstrap,split_count,0.948,25,25,0,0.9640000000000001,25,25,0,cif_default,split_importance,-0.016000000000000125,True,True
classification,pixraw10P,knn,50,cif_no_bootstrap,split_importance,0.9740000000000001,25,25,0,0.9640000000000001,25,25,0,cif_default,split_importance,0.010000000000000009,True,True
classification,pixraw10P,knn,50,cif_no_mute,split_count,0.96,25,25,0,0.9640000000000001,25,25,0,cif_default,split_importance,-0.004000000000000115,True,True
classification,pixraw10P,knn,50,cif_no_mute,split_importance,0.966,25,25,0,0.9640000000000001,25,25,0,cif_default,split_importance,0.0019999999999998908,True,True
classification,pixraw10P,knn,50,cif_one_tree,split_count,0.966,25,25,0,0.9640000000000001,25,25,0,cif_default,split_importance,0.0019999999999998908,True,True
classification,pixraw10P,knn,50,cif_one_tree,split_importance,0.966,25,25,0,0.9640000000000001,25,25,0,cif_default,split_importance,0.0019999999999998908,True,True
classification,pixraw10P,knn,100,cif_default,split_count,0.94,25,25,0,0.972,25,25,0,cif_default,split_importance,-0.03200000000000003,True,True
classification,pixraw10P,knn,100,cif_no_bootstrap,split_count,0.956,25,25,0,0.972,25,25,0,cif_default,split_importance,-0.016000000000000014,True,True
classification,pixraw10P,knn,100,cif_no_bootstrap,split_importance,0.978,25,25,0,0.972,25,25,0,cif_default,split_importance,0.006000000000000005,True,True
classification,pixraw10P,knn,100,cif_no_mute,split_count,0.94,25,25,0,0.972,25,25,0,cif_default,split_importance,-0.03200000000000003,True,True
classification,pixraw10P,knn,100,cif_no_mute,split_importance,0.972,25,25,0,0.972,25,25,0,cif_default,split_importance,0.0,True,True
classification,pixraw10P,knn,100,cif_one_tree,split_count,0.9740000000000001,25,25,0,0.972,25,25,0,cif_default,split_importance,0.002000000000000113,True,True
classification,pixraw10P,knn,100,cif_one_tree,split_importance,0.9740000000000001,25,25,0,0.972,25,25,0,cif_default,split_importance,0.002000000000000113,True,True
classification,pixraw10P,lr,5,cif_default,split_count,0.914,25,25,0,0.872,25,25,0,cif_default,split_importance,0.04200000000000004,True,True
classification,pixraw10P,lr,5,cif_no_bootstrap,split_count,0.8859999999999999,25,25,0,0.872,25,25,0,cif_default,split_importance,0.013999999999999901,True,True
classification,pixraw10P,lr,5,cif_no_bootstrap,split_importance,0.8640000000000001,25,25,0,0.872,25,25,0,cif_default,split_importance,-0.007999999999999896,True,True
classification,pixraw10P,lr,5,cif_no_mute,split_count,0.9159999999999999,25,25,0,0.872,25,25,0,cif_default,split_importance,0.04399999999999993,True,True
classification,pixraw10P,lr,5,cif_no_mute,split_importance,0.872,25,25,0,0.872,25,25,0,cif_default,split_importance,0.0,True,True
classification,pixraw10P,lr,5,cif_one_tree,split_count,0.8639999999999999,25,25,0,0.872,25,25,0,cif_default,split_importance,-0.008000000000000118,True,True
classification,pixraw10P,lr,5,cif_one_tree,split_importance,0.86,25,25,0,0.872,25,25,0,cif_default,split_importance,-0.01200000000000001,True,True
classification,pixraw10P,lr,10,cif_default,split_count,0.9259999999999999,25,25,0,0.912,25,25,0,cif_default,split_importance,0.013999999999999901,True,True
classification,pixraw10P,lr,10,cif_no_bootstrap,split_count,0.932,25,25,0,0.912,25,25,0,cif_default,split_importance,0.020000000000000018,True,True
