task,dataset,downstream_model,method_base,method_id,k,endpoint_k,dataset_mean_score,endpoint_score,score_minus_endpoint,is_standard_k,is_endpoint,is_best_over_observed_k
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,25,10000,0.9079999999999999,0.946,-0.038000000000000034,True,False,False
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,50,10000,0.946,0.946,0.0,True,False,False
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,100,10000,0.948,0.946,0.0020000000000000018,True,False,False
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,150,10000,0.9420000000000001,0.946,-0.0039999999999998925,False,False,False
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,200,10000,0.944,0.946,-0.0020000000000000018,False,False,False
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,300,10000,0.9540000000000001,0.946,0.008000000000000118,False,False,True
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,500,10000,0.946,0.946,0.0,False,False,False
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,750,10000,0.946,0.946,0.0,False,False,False
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,1000,10000,0.946,0.946,0.0,False,False,False
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,2500,10000,0.946,0.946,0.0,False,False,False
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,5000,10000,0.946,0.946,0.0,False,False,False
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,7500,10000,0.946,0.946,0.0,False,False,False
classification,pixraw10P,knn,r_cforest,r_cforest__37be32340835a93b,10000,10000,0.946,0.946,0.0,False,True,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,5,10000,0.9179999999999999,0.966,-0.04800000000000004,True,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,10,10000,0.932,0.966,-0.03399999999999992,True,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,25,10000,0.946,0.966,-0.020000000000000018,True,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,50,10000,0.982,0.966,0.016000000000000014,True,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,100,10000,0.9840000000000001,0.966,0.018000000000000127,True,False,True
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,150,10000,0.982,0.966,0.016000000000000014,False,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,200,10000,0.98,0.966,0.014000000000000012,False,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,300,10000,0.98,0.966,0.014000000000000012,False,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,500,10000,0.976,0.966,0.010000000000000009,False,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,750,10000,0.958,0.966,-0.008000000000000007,False,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,1000,10000,0.9520000000000001,0.966,-0.013999999999999901,False,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,2500,10000,0.9279999999999999,0.966,-0.038000000000000034,False,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,5000,10000,0.968,0.966,0.0020000000000000018,False,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,7500,10000,0.968,0.966,0.0020000000000000018,False,False,False
classification,pixraw10P,knn,r_ctree,r_ctree__b6e09ceb0eb26367,10000,10000,0.966,0.966,0.0,False,True,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,5,10000,0.912,0.966,-0.05399999999999994,True,False,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,10,10000,0.932,0.966,-0.03399999999999992,True,False,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,25,10000,0.966,0.966,0.0,True,False,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,50,10000,0.972,0.966,0.006000000000000005,True,False,True
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,100,10000,0.972,0.966,0.006000000000000005,True,False,True
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,150,10000,0.9640000000000001,0.966,-0.0019999999999998908,False,False,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,200,10000,0.96,0.966,-0.006000000000000005,False,False,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,300,10000,0.964,0.966,-0.0020000000000000018,False,False,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,500,10000,0.9620000000000001,0.966,-0.0039999999999998925,False,False,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,750,10000,0.96,0.966,-0.006000000000000005,False,False,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,1000,10000,0.968,0.966,0.0020000000000000018,False,False,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,2500,10000,0.958,0.966,-0.008000000000000007,False,False,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,5000,10000,0.966,0.966,0.0,False,False,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,7500,10000,0.968,0.966,0.0020000000000000018,False,False,False
classification,pixraw10P,knn,rf,rf__27caa3a0a3b84fd9,10000,10000,0.966,0.966,0.0,False,True,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,5,10000,0.922,0.966,-0.04399999999999993,True,False,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,10,10000,0.948,0.966,-0.018000000000000016,True,False,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,25,10000,0.922,0.966,-0.04399999999999993,True,False,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,50,10000,0.9440000000000001,0.966,-0.02199999999999991,True,False,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,100,10000,0.968,0.966,0.0020000000000000018,True,False,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,150,10000,0.978,0.966,0.01200000000000001,False,False,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,200,10000,0.976,0.966,0.010000000000000009,False,False,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,300,10000,0.98,0.966,0.014000000000000012,False,False,True
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,500,10000,0.968,0.966,0.0020000000000000018,False,False,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,750,10000,0.98,0.966,0.014000000000000012,False,False,True
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,1000,10000,0.978,0.966,0.01200000000000001,False,False,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,2500,10000,0.978,0.966,0.01200000000000001,False,False,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,5000,10000,0.97,0.966,0.0040000000000000036,False,False,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,7500,10000,0.968,0.966,0.0020000000000000018,False,False,False
classification,pixraw10P,knn,rfe,rfe__99914b932bd37a50,10000,10000,0.966,0.966,0.0,False,True,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,5,10000,0.9159999999999999,0.966,-0.050000000000000044,True,False,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,10,10000,0.92,0.966,-0.04599999999999993,True,False,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,25,10000,0.956,0.966,-0.010000000000000009,True,False,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,50,10000,0.95,0.966,-0.016000000000000014,True,False,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,100,10000,0.96,0.966,-0.006000000000000005,True,False,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,150,10000,0.95,0.966,-0.016000000000000014,False,False,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,200,10000,0.9359999999999999,0.966,-0.030000000000000027,False,False,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,300,10000,0.9259999999999999,0.966,-0.040000000000000036,False,False,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,500,10000,0.904,0.966,-0.061999999999999944,False,False,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,750,10000,0.9359999999999999,0.966,-0.030000000000000027,False,False,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,1000,10000,0.958,0.966,-0.008000000000000007,False,False,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,2500,10000,0.9259999999999999,0.966,-0.040000000000000036,False,False,False
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,5000,10000,0.968,0.966,0.0020000000000000018,False,False,True
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,7500,10000,0.968,0.966,0.0020000000000000018,False,False,True
classification,pixraw10P,knn,xgb,xgb__1c62fadfc5e2988f,10000,10000,0.966,0.966,0.0,False,True,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,5,10000,0.752,0.99,-0.238,True,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,10,10000,0.912,0.99,-0.07799999999999996,True,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,25,10000,0.93,0.99,-0.05999999999999994,True,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,50,10000,0.9520000000000001,0.99,-0.03799999999999992,True,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,100,10000,0.9620000000000001,0.99,-0.027999999999999914,True,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,150,10000,0.972,0.99,-0.018000000000000016,False,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,200,10000,0.972,0.99,-0.018000000000000016,False,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,300,10000,0.9640000000000001,0.99,-0.025999999999999912,False,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,500,10000,0.976,0.99,-0.014000000000000012,False,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,750,10000,0.976,0.99,-0.014000000000000012,False,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,1000,10000,0.978,0.99,-0.01200000000000001,False,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,2500,10000,0.98,0.99,-0.010000000000000009,False,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,5000,10000,0.982,0.99,-0.008000000000000007,False,False,False
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,7500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,boruta,boruta__7f986516a1727870,10000,10000,0.99,0.99,0.0,False,True,True
classification,pixraw10P,lr,cat,cat__024a0842d4337711,5,10000,0.8140000000000001,0.99,-0.17599999999999993,True,False,False
classification,pixraw10P,lr,cat,cat__024a0842d4337711,10,10000,0.922,0.99,-0.06799999999999995,True,False,False
classification,pixraw10P,lr,cat,cat__024a0842d4337711,25,10000,0.9620000000000001,0.99,-0.027999999999999914,True,False,False
classification,pixraw10P,lr,cat,cat__024a0842d4337711,50,10000,0.986,0.99,-0.0040000000000000036,True,False,False
classification,pixraw10P,lr,cat,cat__024a0842d4337711,100,10000,0.988,0.99,-0.0020000000000000018,True,False,False
classification,pixraw10P,lr,cat,cat__024a0842d4337711,150,10000,0.988,0.99,-0.0020000000000000018,False,False,False
classification,pixraw10P,lr,cat,cat__024a0842d4337711,200,10000,0.988,0.99,-0.0020000000000000018,False,False,False
classification,pixraw10P,lr,cat,cat__024a0842d4337711,300,10000,0.988,0.99,-0.0020000000000000018,False,False,False
classification,pixraw10P,lr,cat,cat__024a0842d4337711,500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,cat,cat__024a0842d4337711,750,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,cat,cat__024a0842d4337711,1000,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,cat,cat__024a0842d4337711,2500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,cat,cat__024a0842d4337711,5000,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,cat,cat__024a0842d4337711,7500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,cat,cat__024a0842d4337711,10000,10000,0.99,0.99,0.0,False,True,True
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,5,10000,0.858,0.99,-0.132,True,False,False
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,10,10000,0.902,0.99,-0.08799999999999997,True,False,False
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,25,10000,0.9520000000000001,0.99,-0.03799999999999992,True,False,False
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,50,10000,0.9740000000000001,0.99,-0.015999999999999903,True,False,False
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,100,10000,0.976,0.99,-0.014000000000000012,True,False,False
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,150,10000,0.98,0.99,-0.010000000000000009,False,False,False
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,200,10000,0.9840000000000001,0.99,-0.005999999999999894,False,False,False
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,300,10000,0.982,0.99,-0.008000000000000007,False,False,False
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,500,10000,0.9840000000000001,0.99,-0.005999999999999894,False,False,False
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,750,10000,0.986,0.99,-0.0040000000000000036,False,False,False
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,1000,10000,0.98,0.99,-0.010000000000000009,False,False,False
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,2500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,5000,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,7500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,cif,cif__6556bbc3e830b25a,10000,10000,0.99,0.99,0.0,False,True,True
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,5,10000,0.872,0.99,-0.118,True,False,False
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,10,10000,0.912,0.99,-0.07799999999999996,True,False,False
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,25,10000,0.91,0.99,-0.07999999999999996,True,False,False
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,50,10000,0.9279999999999999,0.99,-0.062000000000000055,True,False,False
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,100,10000,0.92,0.99,-0.06999999999999995,True,False,False
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,150,10000,0.9179999999999999,0.99,-0.07200000000000006,False,False,False
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,200,10000,0.9159999999999999,0.99,-0.07400000000000007,False,False,False
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,300,10000,0.902,0.99,-0.08799999999999997,False,False,False
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,500,10000,0.9059999999999999,0.99,-0.08400000000000007,False,False,False
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,750,10000,0.958,0.99,-0.03200000000000003,False,False,False
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,1000,10000,0.97,0.99,-0.020000000000000018,False,False,False
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,2500,10000,0.9840000000000001,0.99,-0.005999999999999894,False,False,False
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,5000,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,7500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,cit,cit__bc8d0ddbb26c15b5,10000,10000,0.99,0.99,0.0,False,True,True
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,5,10000,0.62,0.99,-0.37,True,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,10,10000,0.6559999999999999,0.99,-0.3340000000000001,True,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,25,10000,0.7659999999999999,0.99,-0.2240000000000001,True,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,50,10000,0.904,0.99,-0.08599999999999997,True,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,100,10000,0.95,0.99,-0.040000000000000036,True,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,150,10000,0.954,0.99,-0.03600000000000003,False,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,200,10000,0.95,0.99,-0.040000000000000036,False,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,300,10000,0.956,0.99,-0.03400000000000003,False,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,500,10000,0.966,0.99,-0.02400000000000002,False,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,750,10000,0.9620000000000001,0.99,-0.027999999999999914,False,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,1000,10000,0.968,0.99,-0.02200000000000002,False,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,2500,10000,0.9840000000000001,0.99,-0.005999999999999894,False,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,5000,10000,0.986,0.99,-0.0040000000000000036,False,False,False
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,7500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,cpi,cpi__6e89acc5e72da5a8,10000,10000,0.99,0.99,0.0,False,True,True
classification,pixraw10P,lr,et,et__f5580a1865f967c8,5,10000,0.9059999999999999,0.99,-0.08400000000000007,True,False,False
classification,pixraw10P,lr,et,et__f5580a1865f967c8,10,10000,0.944,0.99,-0.04600000000000004,True,False,False
classification,pixraw10P,lr,et,et__f5580a1865f967c8,25,10000,0.9520000000000001,0.99,-0.03799999999999992,True,False,False
classification,pixraw10P,lr,et,et__f5580a1865f967c8,50,10000,0.9740000000000001,0.99,-0.015999999999999903,True,False,False
classification,pixraw10P,lr,et,et__f5580a1865f967c8,100,10000,0.976,0.99,-0.014000000000000012,True,False,False
classification,pixraw10P,lr,et,et__f5580a1865f967c8,150,10000,0.988,0.99,-0.0020000000000000018,False,False,False
classification,pixraw10P,lr,et,et__f5580a1865f967c8,200,10000,0.988,0.99,-0.0020000000000000018,False,False,False
classification,pixraw10P,lr,et,et__f5580a1865f967c8,300,10000,0.988,0.99,-0.0020000000000000018,False,False,False
classification,pixraw10P,lr,et,et__f5580a1865f967c8,500,10000,0.986,0.99,-0.0040000000000000036,False,False,False
classification,pixraw10P,lr,et,et__f5580a1865f967c8,750,10000,0.988,0.99,-0.0020000000000000018,False,False,False
classification,pixraw10P,lr,et,et__f5580a1865f967c8,1000,10000,0.988,0.99,-0.0020000000000000018,False,False,False
classification,pixraw10P,lr,et,et__f5580a1865f967c8,2500,10000,0.988,0.99,-0.0020000000000000018,False,False,False
classification,pixraw10P,lr,et,et__f5580a1865f967c8,5000,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,et,et__f5580a1865f967c8,7500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,et,et__f5580a1865f967c8,10000,10000,0.99,0.99,0.0,False,True,True
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,5,10000,0.8959999999999999,0.99,-0.09400000000000008,True,False,False
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,10,10000,0.9420000000000001,0.99,-0.04799999999999993,True,False,False
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,25,10000,0.966,0.99,-0.02400000000000002,True,False,False
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,50,10000,0.9739999999999999,0.99,-0.016000000000000125,True,False,False
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,100,10000,0.978,0.99,-0.01200000000000001,True,False,False
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,150,10000,0.982,0.99,-0.008000000000000007,False,False,False
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,200,10000,0.978,0.99,-0.01200000000000001,False,False,False
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,300,10000,0.9840000000000001,0.99,-0.005999999999999894,False,False,False
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,500,10000,0.982,0.99,-0.008000000000000007,False,False,False
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,750,10000,0.976,0.99,-0.014000000000000012,False,False,False
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,1000,10000,0.976,0.99,-0.014000000000000012,False,False,False
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,2500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,5000,10000,0.988,0.99,-0.0020000000000000018,False,False,False
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,7500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,lgbm,lgbm__71ba9ba402678146,10000,10000,0.99,0.99,0.0,False,True,True
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,5,10000,0.62,0.99,-0.37,True,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,10,10000,0.6559999999999999,0.99,-0.3340000000000001,True,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,25,10000,0.7659999999999999,0.99,-0.2240000000000001,True,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,50,10000,0.904,0.99,-0.08599999999999997,True,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,100,10000,0.95,0.99,-0.040000000000000036,True,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,150,10000,0.954,0.99,-0.03600000000000003,False,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,200,10000,0.95,0.99,-0.040000000000000036,False,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,300,10000,0.956,0.99,-0.03400000000000003,False,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,500,10000,0.966,0.99,-0.02400000000000002,False,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,750,10000,0.9620000000000001,0.99,-0.027999999999999914,False,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,1000,10000,0.968,0.99,-0.02200000000000002,False,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,2500,10000,0.9840000000000001,0.99,-0.005999999999999894,False,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,5000,10000,0.986,0.99,-0.0040000000000000036,False,False,False
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,7500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,pi,pi__6e89acc5e72da5a8,10000,10000,0.99,0.99,0.0,False,True,True
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,5,10000,0.682,0.99,-0.30799999999999994,True,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,10,10000,0.7140000000000001,0.99,-0.2759999999999999,True,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,25,10000,0.8959999999999999,0.99,-0.09400000000000008,True,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,50,10000,0.958,0.99,-0.03200000000000003,True,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,100,10000,0.96,0.99,-0.030000000000000027,True,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,150,10000,0.9620000000000001,0.99,-0.027999999999999914,False,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,200,10000,0.96,0.99,-0.030000000000000027,False,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,300,10000,0.98,0.99,-0.010000000000000009,False,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,500,10000,0.98,0.99,-0.010000000000000009,False,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,750,10000,0.9739999999999999,0.99,-0.016000000000000125,False,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,1000,10000,0.958,0.99,-0.03200000000000003,False,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,2500,10000,0.988,0.99,-0.0020000000000000018,False,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,5000,10000,0.988,0.99,-0.0020000000000000018,False,False,False
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,7500,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,10000,10000,0.99,0.99,0.0,False,True,True
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,5,10000,0.63,0.99,-0.36,True,False,False
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,10,10000,0.682,0.99,-0.30799999999999994,True,False,False
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,25,10000,0.768,0.99,-0.22199999999999998,True,False,False
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,50,10000,0.85,0.99,-0.14,True,False,False
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,100,10000,0.902,0.99,-0.08799999999999997,True,False,False
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,150,10000,0.938,0.99,-0.052000000000000046,False,False,False
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,200,10000,0.948,0.99,-0.04200000000000004,False,False,False
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,300,10000,0.95,0.99,-0.040000000000000036,False,False,False
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,500,10000,0.9620000000000001,0.99,-0.027999999999999914,False,False,False
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,750,10000,0.972,0.99,-0.018000000000000016,False,False,False
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,1000,10000,0.97,0.99,-0.020000000000000018,False,False,False
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,2500,10000,0.986,0.99,-0.0040000000000000036,False,False,False
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,5000,10000,0.99,0.99,0.0,False,False,True
classification,pixraw10P,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,7500,10000,0.99,0.99,0.0,False,False,True
