summary_scope,task,dataset_source,dataset_type,method_family,variant,n_runs,n_success,n_datasets,elapsed_seconds_mean,elapsed_seconds_median,elapsed_seconds_std,elapsed_ratio_vs_family_default_mean,elapsed_ratio_vs_family_default_median,mean_depth_mean,max_depth_mean,mean_features_used_per_tree_mean,importance_nonzero_count_mean,precision_at_10_mean,recall_at_10_mean,f1_at_10_mean
dataset,clf,real,real_openml_waveform,cit,cit_no_feature_scan,5,5,1,49.30257304720017,47.628590341000745,10.012725473149994,1.7425593472357863,1.553520049175283,12.0,12.0,19.2,19.2,,,
dataset,clf,real,real_wine,cit,cit_default,5,5,1,0.23177176480003253,0.23181421500021315,0.0004323126719533484,1.0,1.0,4.0,4.0,4.0,4.0,,,
dataset,clf,real,real_wine,cit,cit_exact_thresholds,5,5,1,0.22253281220000645,0.2225730999998632,0.0004083664029645778,0.96014158474522,0.9595381230255676,4.0,4.0,4.0,4.0,,,
dataset,clf,real,real_wine,cit,cit_no_adaptive,5,5,1,0.3746162370000093,0.38055788000019675,0.08819371084906667,1.616715884307018,1.6416503189843075,7.2,7.2,6.8,6.8,,,
dataset,clf,real,real_wine,cit,cit_no_feature_scan,5,5,1,0.11170525560000896,0.1278955779998796,0.04098850234293701,0.48215023532072276,0.5524444418960608,5.0,5.0,4.8,4.8,,,
dataset,clf,synthetic,clf_bias,cit,cit_default,5,5,1,4.4801517802000035,2.637621524999986,4.02261562582665,1.0,1.0,6.6,6.6,8.6,8.6,0.78,0.78,0.78
dataset,clf,synthetic,clf_bias,cit,cit_exact_thresholds,5,5,1,2.7927035771999726,2.686314858999822,0.3154094411933604,0.8971073365384947,1.0593294085449314,6.8,6.8,8.6,8.6,0.82,0.82,0.8200000000000001
dataset,clf,synthetic,clf_bias,cit,cit_no_adaptive,5,5,1,14.403731013399966,11.969294778999938,4.111750906565645,4.362507577977022,4.588851204046541,9.0,9.0,6.4,6.4,0.64,0.64,0.64
dataset,clf,synthetic,clf_bias,cit,cit_no_feature_scan,5,5,1,3.2116324333999726,2.9994810319999488,1.8961871595882531,1.0598783022019849,1.1790234673641955,7.2,7.2,8.2,8.2,0.78,0.78,0.78
dataset,clf,synthetic,clf_confounder,cit,cit_default,5,5,1,5.498926011000049,3.508994075000146,4.554496699413635,1.0,1.0,6.8,6.8,11.4,11.4,0.58,0.58,0.58
dataset,clf,synthetic,clf_confounder,cit,cit_exact_thresholds,5,5,1,4.276273993599989,4.298604783999963,0.9087961717372331,1.1074722889671382,1.1040426342501652,7.0,7.0,12.4,12.4,0.52,0.52,0.52
dataset,clf,synthetic,clf_confounder,cit,cit_no_adaptive,5,5,1,15.711244021399988,15.639365963000046,1.8198665536271452,3.7885290954271484,4.397547689288966,10.2,10.2,13.8,13.8,0.33999999999999997,0.33999999999999997,0.34
dataset,clf,synthetic,clf_confounder,cit,cit_no_feature_scan,5,5,1,5.234802615399985,5.953017005999982,1.5895123899931178,1.2201037907911256,1.4370075925811139,7.8,7.8,15.4,15.4,0.36,0.36,0.36
dataset,clf,synthetic,clf_nonlinear,cit,cit_default,5,5,1,2.7961115529999914,2.5310179829999697,0.7438035398936776,1.0,1.0,6.0,6.0,4.8,4.8,0.4,0.8,0.5333333333333333
dataset,clf,synthetic,clf_nonlinear,cit,cit_exact_thresholds,5,5,1,2.8248869883999985,2.778960344999973,0.12164845105705573,1.0620913566987273,1.1957297444456996,6.4,6.4,4.6,4.6,0.4,0.8,0.5333333333333333
dataset,clf,synthetic,clf_nonlinear,cit,cit_no_adaptive,5,5,1,14.757847249599944,14.500439342999925,2.3119132512393574,5.44342330251384,4.781447720752971,9.8,9.8,4.0,4.0,0.4,0.8,0.5333333333333333
