block,task,dataset_type,variant,alpha_selector,n_features,n_samples,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,f1_at_10_mean,f1_at_10_std,spread_at_10_mean,spread_at_10_std,lr_ba_mean,lr_ba_std,knn_ba_mean,knn_ba_std,elapsed_seconds_mean,elapsed_seconds_std,confounder_rate_at_5_mean,confounder_rate_at_5_std,confounder_rate_at_10_mean,confounder_rate_at_10_std,ridge_r2_mean,ridge_r2_std,knn_r2_mean,knn_r2_std
alpha_sweep,reg,reg_linear,alpha=0.05,0.05,100,1000,0.74,0.10198039027185572,0.74,0.10198039027185572,0.74,0.10198039027185575,0.8969696969696969,0.06589699567798014,,,,,41.54718442440026,9.430659211894449,,,,,0.9847396567030009,0.004056271795954519,0.7658319113323954,0.008627660254750884
alpha_sweep,reg,reg_linear,alpha=0.1,0.1,100,1000,0.76,0.10198039027185572,0.76,0.10198039027185572,0.76,0.10198039027185575,0.9232323232323232,0.03533910239300182,,,,,39.0908620414004,4.3391009665536915,,,,,0.9880496530319641,0.005216032358263095,0.7679462936381689,0.012391938993392642
alpha_sweep,reg,reg_linear,alpha=0.2,0.2,100,1000,0.76,0.08000000000000003,0.76,0.08000000000000003,0.7600000000000001,0.08000000000000007,0.8929292929292929,0.06748805288278813,,,,,44.13681023200043,5.614250906023771,,,,,0.9864365019164794,0.006568178839069259,0.7598779806836504,0.014529913043028152
alpha_sweep,reg,reg_linear,alpha=0.5,0.5,100,1000,0.76,0.10198039027185572,0.76,0.10198039027185572,0.76,0.10198039027185575,0.898989898989899,0.05958739880304089,,,,,56.75871743920034,3.0562999933332677,,,,,0.9880390956124417,0.005227727779595954,0.763783038294753,0.006020751079754748
alpha_sweep,reg,reg_highdim,alpha=0.001,0.001,500,200,0.38,0.11661903789690602,0.76,0.23323807579381203,0.5066666666666666,0.155492050529208,0.827254509018036,0.09078311146361281,,,,,7.807610117600779,0.4407506897902256,,,,,0.9793749303707427,0.017860223289979302,0.6439702320337436,0.02866610985399833
alpha_sweep,reg,reg_highdim,alpha=0.01,0.01,500,200,0.33999999999999997,0.16248076809271922,0.6799999999999999,0.32496153618543844,0.4533333333333333,0.21664102412362557,0.8645290581162325,0.09760650599180187,,,,,3.198941755800115,0.2719614353497843,,,,,0.9669110187645631,0.031673575352998556,0.6134722555483737,0.017935357580284656
alpha_sweep,reg,reg_highdim,alpha=0.05,0.05,500,200,0.34,0.10198039027185571,0.68,0.20396078054371142,0.4533333333333333,0.13597385369580758,0.8480961923847694,0.08077320810358339,,,,,3.2350152341994542,0.26468736025290296,,,,,0.948440411743743,0.026487086062950978,0.6096904865393152,0.043321701479279655
alpha_sweep,reg,reg_highdim,alpha=0.1,0.1,500,200,0.36,0.14966629547095767,0.72,0.29933259094191533,0.48,0.19955506062794354,0.862124248496994,0.048815595022701636,,,,,3.310612666200177,0.34667544407606987,,,,,0.9648279697312618,0.0348623371485316,0.5999633793940868,0.04876266132365559
alpha_sweep,reg,reg_highdim,alpha=0.2,0.2,500,200,0.36,0.1019803902718557,0.72,0.2039607805437114,0.48,0.13597385369580758,0.8196392785571142,0.048395860034063584,,,,,4.663092779400176,0.7351089021259801,,,,,0.9551987488726805,0.03177180183669835,0.5938703735598277,0.043043077926164366
alpha_sweep,reg,reg_highdim,alpha=0.5,0.5,500,200,0.30000000000000004,0.10954451150103323,0.6000000000000001,0.21908902300206645,0.4,0.14605934866804432,0.8288577154308617,0.05299985568728164,,,,,4.934112356600599,0.5520106910174682,,,,,0.9255701713201063,0.024438223457477076,0.5884232814998633,0.043266956188891766
alpha_sweep,reg,reg_toeplitz,alpha=0.001,0.001,100,1000,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999995,0.7858585858585859,0.13067443740441398,,,,,23.92469993240011,2.414369937859022,,,,,0.7774043277418341,0.10488941203840697,0.6745283738931342,0.15306583107275873
alpha_sweep,reg,reg_toeplitz,alpha=0.01,0.01,100,1000,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999995,0.7858585858585859,0.13067443740441398,,,,,22.385275779399308,4.505870971180644,,,,,0.7774043277418341,0.10488941203840701,0.6745283738931342,0.15306583107275873
alpha_sweep,reg,reg_toeplitz,alpha=0.05,0.05,100,1000,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999995,0.7858585858585859,0.13067443740441398,,,,,27.921416784199756,3.318712590241624,,,,,0.7774043277418341,0.10488941203840699,0.6745283738931342,0.15306583107275873
alpha_sweep,reg,reg_toeplitz,alpha=0.1,0.1,100,1000,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999995,0.7858585858585859,0.13067443740441398,,,,,27.99335352880007,3.4326385900972056,,,,,0.7774043277418341,0.10488941203840699,0.6745283738931342,0.15306583107275873
alpha_sweep,reg,reg_toeplitz,alpha=0.2,0.2,100,1000,0.9199999999999999,0.0748331477354788,0.9199999999999999,0.0748331477354788,0.9199999999999999,0.07483314773547878,0.7858585858585859,0.13067443740441398,,,,,29.589456009599964,2.7493934559648934,,,,,0.7773805085426415,0.10491429313713328,0.6746973309328692,0.15287790390093992
alpha_sweep,reg,reg_toeplitz,alpha=0.5,0.5,100,1000,0.9,0.06324555320336757,0.9,0.06324555320336757,0.9,0.06324555320336754,0.8101010101010102,0.14319228401348968,,,,,33.72146319179992,4.702790062182754,,,,,0.7784174554880938,0.10368631601221576,0.6746207180923564,0.1511113119829206
alpha_sweep,reg,reg_weak_signal,alpha=0.001,0.001,100,1000,0.78,0.09797958971132714,0.78,0.09797958971132714,0.7800000000000001,0.09797958971132717,0.8363636363636363,0.1397302340669946,,,,,29.75207675740021,5.439977489808227,,,,,0.7290940167803958,0.018234630046516487,0.5177485278681114,0.02092126530951844
