study,dataset,task,kind,design_family,n_samples,n_features,n_informative,informative_fraction,dataset_seed,method,seed,n_estimators,n_split_events,n_true_split_events,n_noise_split_events,distinct_noise_features_used,informative_indices,sweep_n_estimators
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,et,4,100,6332,494,5838,490,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,cif,0,100,131,45,86,79,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,cif,1,100,133,47,86,79,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,cif,2,100,134,46,88,81,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,cif,3,100,135,46,89,81,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,cif,4,100,135,46,89,81,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,cif_all,0,100,548,396,152,121,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,cif_all,1,100,547,396,151,120,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,cif_all,2,100,549,397,152,121,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,cif_all,3,100,551,399,152,122,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,cif_all,4,100,554,401,153,123,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,rf,0,100,2498,130,2368,895,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,rf,1,100,2485,152,2333,906,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,rf,2,100,2475,152,2323,872,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,rf,3,100,2555,123,2432,884,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,rf,4,100,2505,163,2342,892,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,et,0,100,6326,267,6059,986,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,et,1,100,6356,246,6110,988,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,et,2,100,6413,225,6188,983,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,et,3,100,6359,242,6117,988,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p1000_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,10,0.01,105718,et,4,100,6330,253,6077,989,"981,969,184,176,600,205,923,931,750,691",100
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,cif,0,500,190,67,123,50,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,cif,1,500,190,67,123,50,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,cif,2,500,190,67,123,50,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,cif,3,500,190,67,123,50,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,cif,4,500,191,68,123,50,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,cif_all,0,500,500,500,0,0,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,cif_all,1,500,500,500,0,0,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,cif_all,2,500,500,500,0,0,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,cif_all,3,500,500,500,0,0,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,cif_all,4,500,500,500,0,0,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,rf,0,500,11203,845,10358,99,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,rf,1,500,10475,820,9655,99,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,rf,2,500,10878,857,10021,99,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,rf,3,500,10799,841,9958,99,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,rf,4,500,10660,850,9810,99,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,et,0,500,29751,2028,27723,99,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,et,1,500,29775,2058,27717,99,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,et,2,500,29863,2044,27819,99,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,et,3,500,29305,2061,27244,99,91,500
ensemble_split_counts,make_classification_n250_p100_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,1,0.01,14818,et,4,500,29275,2001,27274,99,91,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,cif,0,500,439,40,399,182,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,cif,1,500,441,40,401,182,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,cif,2,500,440,40,400,182,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,cif,3,500,436,40,396,179,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,cif,4,500,434,40,394,178,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,cif_all,0,500,500,500,0,0,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,cif_all,1,500,500,500,0,0,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,cif_all,2,500,500,500,0,0,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,cif_all,3,500,500,500,0,0,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,cif_all,4,500,500,500,0,0,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,rf,0,500,11465,427,11038,499,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,rf,1,500,12336,375,11961,499,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,rf,2,500,11661,375,11286,499,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,rf,3,500,11814,385,11429,499,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,rf,4,500,11598,404,11194,499,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,et,0,500,31193,830,30363,499,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,et,1,500,31177,766,30411,499,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,et,2,500,30584,806,29778,499,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,et,3,500,31312,789,30523,499,338,500
ensemble_split_counts,make_classification_n250_p500_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,1,0.002,15218,et,4,500,30658,825,29833,499,338,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,cif,0,500,498,48,450,292,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,cif,1,500,498,48,450,292,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,cif,2,500,499,48,451,292,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,cif,3,500,497,48,449,290,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,cif,4,500,497,48,449,290,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,cif_all,0,500,500,500,0,0,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,cif_all,1,500,500,500,0,0,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,cif_all,2,500,500,500,0,0,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,cif_all,3,500,500,500,0,0,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,cif_all,4,500,500,500,0,0,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,rf,0,500,11874,279,11595,998,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,rf,1,500,12028,272,11756,999,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,rf,2,500,12013,249,11764,999,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,rf,3,500,11705,295,11410,999,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,rf,4,500,12059,257,11802,999,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,et,0,500,30012,513,29499,999,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,et,1,500,29968,521,29447,999,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,et,2,500,29949,556,29393,999,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,et,3,500,30156,550,29606,999,742,500
ensemble_split_counts,make_classification_n250_p1000_i1,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,1,0.001,15718,et,4,500,30345,494,29851,999,742,500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,cif,0,500,194,71,123,49,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,cif,1,500,195,71,124,49,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,cif,2,500,196,71,125,49,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,cif,3,500,197,72,125,49,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,cif,4,500,197,72,125,49,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,cif_all,0,500,500,500,0,0,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,cif_all,1,500,500,500,0,0,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,cif_all,2,500,500,500,0,0,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,cif_all,3,500,500,500,0,0,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,cif_all,4,500,500,500,0,0,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,rf,0,500,10295,956,9339,98,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,rf,1,500,10554,1002,9552,98,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,rf,2,500,10613,1007,9606,98,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,rf,3,500,10766,1011,9755,98,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,rf,4,500,10405,1008,9397,98,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,et,0,500,31489,2369,29120,98,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,et,1,500,31353,2353,29000,98,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,et,2,500,31752,2378,29374,98,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,et,3,500,31744,2422,29322,98,"9,71",500
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,et,4,500,31432,2353,29079,98,"9,71",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif,0,500,360,44,316,175,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif,1,500,360,44,316,175,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif,2,500,360,44,316,175,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif,3,500,360,44,316,175,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif,4,500,361,44,317,176,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif_all,0,500,548,500,48,14,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif_all,1,500,548,500,48,14,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif_all,2,500,548,500,48,14,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif_all,3,500,549,500,49,14,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif_all,4,500,549,500,49,14,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,rf,0,500,12054,455,11599,498,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,rf,1,500,11774,412,11362,498,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,rf,2,500,11813,443,11370,498,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,rf,3,500,11766,451,11315,498,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,rf,4,500,11984,419,11565,498,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,et,0,500,31374,896,30478,498,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,et,1,500,31807,840,30967,498,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,et,2,500,31901,886,31015,498,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,et,3,500,31212,902,30310,498,"219,253",500
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,et,4,500,31410,864,30546,498,"219,253",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif,0,500,531,44,487,283,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif,1,500,531,44,487,283,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif,2,500,530,44,486,283,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif,3,500,528,43,485,283,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif,4,500,528,43,485,283,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif_all,0,500,500,500,0,0,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif_all,1,500,500,500,0,0,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif_all,2,500,500,500,0,0,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif_all,3,500,500,500,0,0,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif_all,4,500,500,500,0,0,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,rf,0,500,11689,329,11360,998,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,rf,1,500,11639,316,11323,998,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,rf,2,500,11736,313,11423,998,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,rf,3,500,11503,301,11202,998,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,rf,4,500,11927,312,11615,998,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,et,0,500,29552,609,28943,998,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,et,1,500,30300,611,29689,998,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,et,2,500,29732,566,29166,998,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,et,3,500,30295,592,29703,998,"441,267",500
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,et,4,500,29943,587,29356,998,"441,267",500
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif,0,500,397,275,122,57,"39,44,5,91,37",500
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif,1,500,397,275,122,57,"39,44,5,91,37",500
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif,2,500,398,275,123,58,"39,44,5,91,37",500
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif,3,500,399,276,123,58,"39,44,5,91,37",500
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif,4,500,401,276,125,59,"39,44,5,91,37",500
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif_all,0,500,1212,1124,88,29,"39,44,5,91,37",500
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif_all,1,500,1214,1126,88,29,"39,44,5,91,37",500
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif_all,2,500,1212,1124,88,29,"39,44,5,91,37",500
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif_all,3,500,1214,1126,88,29,"39,44,5,91,37",500
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif_all,4,500,1214,1126,88,29,"39,44,5,91,37",500
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,rf,0,500,10259,1885,8374,95,"39,44,5,91,37",500
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,rf,1,500,10338,1888,8450,95,"39,44,5,91,37",500
