task,downstream_model,dataset,focus_method,baseline,n_k,supported_k,mean_delta,median_delta,start_delta,end_delta,delta_change,win_share,nonloss_share
classification,svm,ORL,cif,ptest_rdc,5,"5,10,25,50,100",0.20259999999999997,0.1965,0.1965,0.13450000000000006,-0.061999999999999944,1.0,1.0
classification,svm,ORL,cif,r_cforest,5,"5,10,25,50,100",0.04490000000000001,0.04700000000000004,0.05149999999999999,0.03200000000000003,-0.019499999999999962,1.0,1.0
classification,svm,ORL,cif,r_ctree,5,"5,10,25,50,100",0.051400000000000015,0.01050000000000001,0.01050000000000001,0.1775,0.16699999999999998,0.6,0.6
classification,svm,ORL,cif,rf,5,"5,10,25,50,100",0.027200000000000023,0.025499999999999967,0.04300000000000004,0.0045000000000000595,-0.03849999999999998,1.0,1.0
classification,svm,ORL,cif,rfe,5,"5,10,25,50,100",-0.04309999999999999,-0.04800000000000004,-0.057999999999999996,-0.0004999999999999449,0.05750000000000005,0.0,0.0
classification,svm,ORL,cif,xgb,5,"5,10,25,50,100",-0.043799999999999985,-0.04350000000000004,-0.04350000000000004,-0.008499999999999952,0.03500000000000009,0.0,0.0
classification,svm,TOX_171,cif,boruta,5,"5,10,25,50,100",-0.03591666666666669,-0.038869047619047525,-0.01970238095238097,-0.04716269841269849,-0.027460317460317518,0.0,0.0
classification,svm,TOX_171,cif,cat,5,"5,10,25,50,100",-0.04030952380952384,-0.02932539682539681,-0.07224206349206364,-0.013650793650793691,0.058591269841269944,0.0,0.0
classification,svm,TOX_171,cif,cit,5,"5,10,25,50,100",0.001515873015873015,0.012083333333333224,-0.038829365079365075,0.03182539682539687,0.07065476190476194,0.6,0.6
classification,svm,TOX_171,cif,cpi,5,"5,10,25,50,100",0.1570555555555555,0.18142857142857133,0.18142857142857133,0.087361111111111,-0.09406746031746033,1.0,1.0
classification,svm,TOX_171,cif,et,5,"5,10,25,50,100",0.0009047619047618972,0.0015873015873015817,0.0015873015873015817,-0.007718253968253985,-0.009305555555555567,0.6,0.6
classification,svm,TOX_171,cif,lgbm,5,"5,10,25,50,100",-0.07943253968253965,-0.07299603174603164,-0.06898809523809524,-0.06128968253968248,0.00769841269841276,0.0,0.0
classification,svm,TOX_171,cif,pi,5,"5,10,25,50,100",0.05513492063492057,0.046607142857142736,0.1081150793650793,0.028888888888888853,-0.07922619047619045,1.0,1.0
classification,svm,TOX_171,cif,ptest_mc,5,"5,10,25,50,100",0.02340873015873015,0.057876984126984055,-0.03753968253968254,0.06257936507936512,0.10011904761904766,0.6,0.6
classification,svm,TOX_171,cif,ptest_rdc,5,"5,10,25,50,100",-0.00595634920634922,-5.952380952378711e-05,0.0004761904761905189,0.008531746031746001,0.008055555555555483,0.4,0.4
classification,svm,TOX_171,cif,r_cforest,5,"5,10,25,50,100",0.09189285714285714,0.07900793650793647,0.17547619047619045,0.032162698412698365,-0.1433134920634921,1.0,1.0
classification,svm,TOX_171,cif,r_ctree,5,"5,10,25,50,100",0.10290873015873014,0.12777777777777766,0.14218253968253963,0.03908730158730156,-0.10309523809523807,1.0,1.0
classification,svm,TOX_171,cif,rf,5,"5,10,25,50,100",-0.007035714285714279,-0.008015873015873032,-0.021269841269841328,-0.0031349206349206016,0.018134920634920726,0.2,0.2
classification,svm,TOX_171,cif,rfe,5,"5,10,25,50,100",-0.0673015873015873,-0.06674603174603178,-0.06674603174603178,-0.050436507936508,0.016309523809523774,0.0,0.0
classification,svm,TOX_171,cif,xgb,5,"5,10,25,50,100",-0.07877777777777781,-0.0786904761904762,-0.07440476190476197,-0.0753571428571429,-0.0009523809523809268,0.0,0.0
classification,svm,Yale,cif,boruta,5,"5,10,25,50,100",0.11182222222222223,0.1484444444444445,0.18622222222222223,0.011555555555555541,-0.1746666666666667,1.0,1.0
classification,svm,Yale,cif,cat,5,"5,10,25,50,100",0.03662222222222222,0.04355555555555546,0.07288888888888889,-0.005333333333333301,-0.07822222222222219,0.8,0.8
classification,svm,Yale,cif,cit,5,"5,10,25,50,100",0.043555555555555556,0.052444444444444405,0.07955555555555555,0.052444444444444405,-0.02711111111111114,0.8,0.8
classification,svm,Yale,cif,cpi,5,"5,10,25,50,100",0.3288888888888889,0.31777777777777777,0.31777777777777777,0.2915555555555555,-0.026222222222222258,1.0,1.0
classification,svm,Yale,cif,et,5,"5,10,25,50,100",0.03973333333333331,0.045777777777777695,0.046222222222222276,0.014222222222222136,-0.03200000000000014,1.0,1.0
classification,svm,Yale,cif,lgbm,5,"5,10,25,50,100",0.030666666666666675,0.019999999999999907,0.06311111111111117,-0.0022222222222222365,-0.06533333333333341,0.8,0.8
classification,svm,Yale,cif,pi,5,"5,10,25,50,100",0.13306666666666667,0.15155555555555544,0.16888888888888892,0.08711111111111114,-0.08177777777777778,1.0,1.0
