experiment,task,dataset_type,variant,n_features,n_samples,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,f1_at_10_mean,f1_at_10_std,spread_at_10_mean,spread_at_10_std,lr_ba_mean,lr_ba_std,svm_ba_mean,svm_ba_std,knn_ba_mean,knn_ba_std,elapsed_seconds_mean,elapsed_seconds_std,mean_depth_mean,mean_depth_std,max_depth_mean,max_depth_std,mean_features_used_mean,mean_features_used_std,confounder_rate_at_5_mean,confounder_rate_at_5_std,confounder_rate_at_10_mean,confounder_rate_at_10_std,ridge_r2_mean,ridge_r2_std,svr_r2_mean,svr_r2_std,knn_r2_mean,knn_r2_std
threshold_search_ablation,reg,reg_weak_signal,histogram_128,100,1000,0.7400000000000001,0.08000000000000003,0.7400000000000001,0.08000000000000003,0.7400000000000001,0.08000000000000007,0.795959595959596,0.123612594268916,,,,,,,7.464686341800553,0.4492315546806621,3.5020000000000002,0.2748381341808301,10.6,1.0198039027185568,3.064,0.42944615494844063,,,,,0.7242204970150684,0.021585071119541627,0.09639859609813924,0.0018987576461792675,0.5173401048423567,0.01157860429669495
threshold_search_ablation,reg,reg_weak_signal,histogram_256,100,1000,0.7400000000000001,0.10198039027185572,0.7400000000000001,0.10198039027185572,0.7400000000000001,0.10198039027185574,0.8545454545454545,0.04973144899026738,,,,,,,28.32950572920017,4.505313148614051,3.382,0.4742741823038652,9.2,0.7483314773547883,2.92,0.6911150410749284,,,,,0.7230886566504668,0.02325339837619582,0.09655144529542518,0.002717235253244736,0.5149280872609704,0.03508346699702594
threshold_search_ablation,reg,reg_weak_signal,histogram_512,100,1000,0.74,0.08000000000000003,0.74,0.08000000000000003,0.7400000000000001,0.08000000000000007,0.806060606060606,0.13207239699944368,,,,,,,95.78140174880028,17.51194842323899,3.434,0.5636523751391455,10.4,1.3564659966250536,2.982,0.803825851786318,,,,,0.7231877951780465,0.022748850598289343,0.09601973495876674,0.0034851798254110157,0.5154335198027566,0.022989125630941843
threshold_search_ablation,reg,reg_weak_signal,histogram_all,100,1000,0.74,0.08000000000000003,0.74,0.08000000000000003,0.7400000000000001,0.08000000000000007,0.8505050505050505,0.08460764279342192,,,,,,,149.13304200980056,27.415168229895954,3.3899999999999997,0.5226471084776037,10.4,1.624807680927192,2.9360000000000004,0.7574853133889791,,,,,0.7215082030660842,0.020342038802584665,0.0957534408285424,0.001868969835657689,0.5107937584970392,0.01955261009027961
threshold_search_ablation,reg,reg_weak_signal,rf,100,1000,0.8,0.0632455532033676,0.8,0.0632455532033676,0.8000000000000002,0.06324555320336761,0.814141414141414,0.1388806241801795,,,,,,,0.14950826720014448,0.006109388043758261,0.0,0.0,0.0,0.0,99.81800000000001,0.04118252056394795,,,,,0.7299085044706018,0.01913623830169772,0.09583815567537593,0.0019851592081882754,0.5120390721140914,0.016260074684916147
threshold_search_ablation,reg,reg_weak_signal,et,100,1000,0.8,0.0632455532033676,0.8,0.0632455532033676,0.8000000000000002,0.06324555320336761,0.8343434343434343,0.1394671159118643,,,,,,,0.09180237620021217,0.0029883172260226705,0.0,0.0,0.0,0.0,99.998,0.004000000000002046,,,,,0.7298043138254442,0.019296530057822683,0.09561886884959522,0.0017784260821564696,0.5212893156123901,0.012635702439615051
threshold_search_ablation,reg,reg_weak_signal,cit,100,1000,0.6199999999999999,0.11661903789690602,0.6199999999999999,0.11661903789690602,0.62,0.11661903789690604,0.8606060606060606,0.14132753480721377,,,,,,,11.042400441399513,1.7063021168518093,6.6,0.7999999999999999,6.6,0.7999999999999999,6.6,1.0198039027185568,,,,,0.6890146869350308,0.03856256338308068,0.09151703268027425,0.003977573192936847,0.4976318067271938,0.028499587859056826
threshold_search_ablation,reg,reg_confounder,exact_all,120,1000,0.44000000000000006,0.08,0.44000000000000006,0.08,0.44000000000000006,0.07999999999999999,0.8134453781512606,0.16666643127822747,,,,,,,126.77503414579988,33.49771015334338,7.7620000000000005,0.4235752589564219,12.2,0.39999999999999997,14.280000000000001,1.328623347679846,0.36,0.14966629547095764,0.5599999999999999,0.07999999999999999,0.8535592651463665,0.04729811296859872,0.2495747732503427,0.015492281373096587,0.740202169430272,0.04683218772408871
threshold_search_ablation,reg,reg_confounder,histogram_32,120,1000,0.44000000000000006,0.04898979485566354,0.44000000000000006,0.04898979485566354,0.44000000000000006,0.04898979485566352,0.7983193277310925,0.19110950900436746,,,,,,,1.1832057753999834,0.09375271887937359,8.036,0.2472731283419207,12.6,1.0198039027185568,14.933999999999997,1.0353086496306312,0.43999999999999995,0.07999999999999999,0.5599999999999999,0.04898979485566354,0.842445231149642,0.0707770998562599,0.250638465446741,0.019555715383753447,0.7308702961105114,0.07533198116344487
threshold_search_ablation,reg,reg_confounder,histogram_64,120,1000,0.42000000000000004,0.07483314773547883,0.42000000000000004,0.07483314773547883,0.42000000000000004,0.07483314773547882,0.8067226890756304,0.18093590302301546,,,,,,,2.923802664800314,0.23134475499912285,7.845999999999999,0.331939753569831,11.8,0.4,14.389999999999997,0.9220195225698848,0.43999999999999995,0.07999999999999999,0.58,0.0748331477354788,0.839033926710275,0.0726005863254809,0.24710430420592547,0.020292964830002487,0.7270300370988093,0.07514367163726532
threshold_search_ablation,reg,reg_confounder,histogram_128,120,1000,0.42000000000000004,0.039999999999999994,0.42000000000000004,0.039999999999999994,0.42000000000000004,0.03999999999999997,0.8050420168067228,0.18002816592633208,,,,,,,7.226677047600242,0.697413004479421,7.692,0.3801262948021357,11.8,0.39999999999999997,13.662,1.2321266168701979,0.39999999999999997,0.12649110640673517,0.58,0.039999999999999994,0.838295137026735,0.06648278500764716,0.25013617936909455,0.019169628890302427,0.7255291654798856,0.06990750661558143
threshold_search_ablation,reg,reg_confounder,histogram_256,120,1000,0.44000000000000006,0.04898979485566354,0.44000000000000006,0.04898979485566354,0.44000000000000006,0.04898979485566352,0.8033613445378153,0.17846808675574166,,,,,,,25.803583633600645,9.841431883167116,7.6579999999999995,0.4027604747241217,12.4,1.4966629547095764,13.492,1.0836493897935806,0.39999999999999997,0.12649110640673517,0.5599999999999999,0.04898979485566354,0.8425823141888997,0.07105970365815177,0.24934400022440087,0.018133290161394165,0.7270243303177695,0.07372556466691062
threshold_search_ablation,reg,reg_confounder,histogram_512,120,1000,0.42000000000000004,0.07483314773547883,0.42000000000000004,0.07483314773547883,0.42000000000000004,0.07483314773547882,0.8067226890756304,0.18093590302301546,,,,,,,74.63961870200073,13.912951107842263,7.634,0.4383879560389406,12.0,0.6324555320336759,13.362,1.5190444364797229,0.43999999999999995,0.07999999999999999,0.58,0.0748331477354788,0.8390201429762142,0.07258802352435019,0.24721039201881884,0.020361342876586325,0.7263769493585065,0.07465894744046087
threshold_search_ablation,reg,reg_confounder,histogram_all,120,1000,0.4,0.0632455532033676,0.4,0.0632455532033676,0.4,0.0632455532033676,0.7915966386554623,0.17493529829767068,,,,,,,109.84850122520001,35.9513200869307,7.5840000000000005,0.5561510586162721,12.0,0.8944271909999159,13.437999999999999,1.9069493962871693,0.48,0.0979795897113271,0.6,0.06324555320336757,0.8337943563059355,0.06768717414208156,0.24709241568985152,0.017780979297305585,0.71931584783983,0.06907293332219576
threshold_search_ablation,reg,reg_confounder,rf,120,1000,0.48,0.039999999999999994,0.48,0.039999999999999994,0.4800000000000001,0.039999999999999966,0.8084033613445378,0.1672585587176434,,,,,,,0.15673362640081906,0.002793007840991158,0.0,0.0,0.0,0.0,119.31000000000002,0.06099180272790808,0.16,0.14966629547095767,0.52,0.039999999999999994,0.872949581647909,0.04075328564293341,0.23150368154580542,0.021648557834948574,0.7522758412818837,0.04173927919771619
threshold_search_ablation,reg,reg_confounder,et,120,1000,0.45999999999999996,0.04898979485566354,0.45999999999999996,0.04898979485566354,0.4600000000000001,0.04898979485566352,0.7932773109243698,0.17226685795050437,,,,,,,0.0981122288008919,0.002198970502706312,0.0,0.0,0.0,0.0,119.97200000000001,0.011661903789692181,0.4,0.12649110640673517,0.54,0.04898979485566354,0.8596610413340591,0.044714846829610744,0.25195877608561956,0.016472483111594032,0.7449679997026947,0.048515341057507246
threshold_search_ablation,reg,reg_confounder,cit,120,1000,0.56,0.07999999999999999,0.56,0.07999999999999999,0.56,0.07999999999999996,0.8201680672268907,0.119386895026407,,,,,,,21.651618236800278,4.024977984886246,8.6,0.48989794855663565,8.6,0.48989794855663565,12.8,1.9390719429665315,0.12000000000000002,0.16,0.38,0.132664991614216,0.9398152602050462,0.0337011394571946,0.20395393271976006,0.018960943523946127,0.793703146499863,0.026631292026358135
threshold_search_ablation,clf,real_iris,exact_all,4,150,,,,,,,1.0,0.0,0.9519607843137254,0.007813294258826924,0.9531862745098039,0.012621425273073923,0.9520424836601308,0.010603933130609502,0.13418162140005735,0.045735287775508754,3.4859999999999998,0.008000000000000007,6.0,0.0,1.9419999999999997,0.013266499161421611,,,,,,,,,,
threshold_search_ablation,clf,real_iris,histogram_32,4,150,,,,,,,1.0,0.0,0.9519607843137254,0.007813294258826924,0.9531862745098039,0.012621425273073923,0.9520424836601308,0.010603933130609502,0.10952037339957314,0.007279855868439055,3.474,0.007999999999999985,6.0,0.0,1.9600000000000002,0.010954451150103333,,,,,,,,,,
threshold_search_ablation,clf,real_iris,histogram_64,4,150,,,,,,,1.0,0.0,0.9519607843137254,0.007813294258826924,0.9531862745098039,0.012621425273073923,0.9520424836601308,0.010603933130609502,0.12460386240054504,0.01223306724766814,3.474,0.007999999999999985,6.0,0.0,1.9600000000000002,0.010954451150103333,,,,,,,,,,
threshold_search_ablation,clf,real_iris,histogram_128,4,150,,,,,,,1.0,0.0,0.9519607843137254,0.007813294258826924,0.9531862745098039,0.012621425273073923,0.9520424836601308,0.010603933130609502,0.13755849580047652,0.04252100694801449,3.474,0.007999999999999985,6.0,0.0,1.9600000000000002,0.010954451150103333,,,,,,,,,,
threshold_search_ablation,clf,real_iris,histogram_256,4,150,,,,,,,1.0,0.0,0.9519607843137254,0.007813294258826924,0.9531862745098039,0.012621425273073923,0.9520424836601308,0.010603933130609502,0.11016326579992892,0.010270618435885082,3.474,0.007999999999999985,6.0,0.0,1.9600000000000002,0.010954451150103333,,,,,,,,,,
threshold_search_ablation,clf,real_iris,histogram_512,4,150,,,,,,,1.0,0.0,0.9519607843137254,0.007813294258826924,0.9531862745098039,0.012621425273073923,0.9520424836601308,0.010603933130609502,0.12325585580038023,0.01632624966733524,3.474,0.007999999999999985,6.0,0.0,1.9600000000000002,0.010954451150103333,,,,,,,,,,
threshold_search_ablation,clf,real_iris,histogram_all,4,150,,,,,,,1.0,0.0,0.9519607843137254,0.007813294258826924,0.9531862745098039,0.012621425273073923,0.9520424836601308,0.010603933130609502,0.10651741879992187,0.004869894454567939,3.474,0.007999999999999985,6.0,0.0,1.9600000000000002,0.010954451150103333,,,,,,,,,,
threshold_search_ablation,clf,real_iris,rf,4,150,,,,,,,1.0,0.0,0.9519607843137254,0.007813294258826924,0.9531862745098039,0.012621425273073923,0.9520424836601308,0.010603933130609502,0.11448659879897605,0.0018293992324482076,0.0,0.0,0.0,0.0,3.5099999999999993,0.059665735560705126,,,,,,,,,,
threshold_search_ablation,clf,real_iris,et,4,150,,,,,,,1.0,0.0,0.9519607843137254,0.007813294258826924,0.9531862745098039,0.012621425273073923,0.9520424836601308,0.010603933130609502,0.09203493679960957,0.0019302496590941918,0.0,0.0,0.0,0.0,3.9800000000000004,0.006324555320336764,,,,,,,,,,
threshold_search_ablation,clf,real_iris,cit,4,150,,,,,,,1.0,0.0,0.9519607843137254,0.007813294258826924,0.9531862745098039,0.012621425273073923,0.9520424836601308,0.010603933130609502,0.03986527960078092,0.00011145177578666542,3.0,0.0,3.0,0.0,2.0,0.0,,,,,,,,,,
threshold_search_ablation,clf,real_wine,exact_all,13,178,,,,,,,1.0,0.0,0.9874777523518942,0.00681603859172432,0.9852070090685652,0.005595495797171283,0.9745169082125604,0.005696990751328746,0.41601221059972887,0.04348521466343857,4.336,0.00799999999999983,7.0,0.0,3.964,0.01624807680927202,,,,,,,,,,
threshold_search_ablation,clf,real_wine,histogram_32,13,178,,,,,,,1.0,0.0,0.9717429443173149,0.00905074838836733,0.9714812695991186,0.006644403055912689,0.9749798711755234,0.008806354957440019,0.40176032619929175,0.037905485959747506,4.49,0.0,7.0,0.0,4.114,0.010198039027185597,,,,,,,,,,
threshold_search_ablation,clf,real_wine,histogram_64,13,178,,,,,,,1.0,0.0,0.9717429443173149,0.00905074838836733,0.9714812695991186,0.006644403055912689,0.9749798711755234,0.008806354957440019,0.4765750409998873,0.03520493358039807,4.406000000000001,0.00799999999999983,7.0,0.0,4.058,0.009797958971132939,,,,,,,,,,
threshold_search_ablation,clf,real_wine,histogram_128,13,178,,,,,,,1.0,0.0,0.9717429443173149,0.00905074838836733,0.9714812695991186,0.006644403055912689,0.9749798711755234,0.008806354957440019,0.5427401083994482,0.029744659081479257,4.332,0.003999999999999915,7.0,0.0,4.002,0.007483314773547723,,,,,,,,,,
threshold_search_ablation,clf,real_wine,histogram_256,13,178,,,,,,,1.0,0.0,0.9717429443173149,0.00905074838836733,0.9714812695991186,0.006644403055912689,0.9749798711755234,0.008806354957440019,0.49835278899918195,0.015076907005693847,4.332,0.003999999999999915,7.0,0.0,4.002,0.007483314773547723,,,,,,,,,,
threshold_search_ablation,clf,real_wine,histogram_512,13,178,,,,,,,1.0,0.0,0.9717429443173149,0.00905074838836733,0.9714812695991186,0.006644403055912689,0.9749798711755234,0.008806354957440019,0.5034960209995916,0.0441758046166303,4.332,0.003999999999999915,7.0,0.0,4.002,0.007483314773547723,,,,,,,,,,
threshold_search_ablation,clf,real_wine,histogram_all,13,178,,,,,,,1.0,0.0,0.9717429443173149,0.00905074838836733,0.9714812695991186,0.006644403055912689,0.9749798711755234,0.008806354957440019,0.5049469800003863,0.030144087783350825,4.332,0.003999999999999915,7.0,0.0,4.002,0.007483314773547723,,,,,,,,,,
threshold_search_ablation,clf,real_wine,rf,13,178,,,,,,,1.0,0.0,0.9671959488092211,0.006300892022837995,0.9750300872955335,0.008496206154606247,0.9724798711755234,0.0071185883019868655,0.11336036880020402,0.005569813884366598,0.0,0.0,0.0,0.0,7.454000000000001,0.14037093716293275,,,,,,,,,,
threshold_search_ablation,clf,real_wine,et,13,178,,,,,,,1.0,0.0,0.9718878718535467,0.009244184250868124,0.9704627510806001,0.00292857194990021,0.9739734299516909,0.0062728341622765105,0.09063812759923166,0.0032358884091916586,0.0,0.0,0.0,0.0,11.992,0.049152822909778265,,,,,,,,,,
threshold_search_ablation,clf,real_wine,cit,13,178,,,,,,,1.0,0.0,0.9687215018221884,0.004946381922351447,0.9751409017713364,0.0059402203890394625,0.9576489533011273,0.005922938668052052,0.2273329717994784,0.001832104497035841,4.0,0.0,4.0,0.0,4.0,0.0,,,,,,,,,,
threshold_search_ablation,clf,real_breast_cancer,exact_all,30,569,,,,,,,0.903448275862069,0.013793103448275846,0.9645575413263897,0.001366594599488689,0.9653205507555136,0.0029097130055232815,0.9544541760366119,0.007935109513886486,17.137794430000213,0.36910461204473477,5.606,0.016248076809271924,10.0,0.0,4.970000000000001,0.014142135623731025,,,,,,,,,,
threshold_search_ablation,clf,real_breast_cancer,histogram_32,30,569,,,,,,,0.9172413793103449,0.01689303270884948,0.9626807906261096,0.0033929341208005894,0.9649564050972502,0.002742151589672456,0.9542277192567168,0.005051505380196814,1.0732549983993522,0.025321646662444994,6.1,0.021908902300206583,9.0,0.0,5.756,0.022449944320643723,,,,,,,,,,
threshold_search_ablation,clf,real_breast_cancer,histogram_64,30,569,,,,,,,0.903448275862069,0.013793103448275846,0.9674718901645164,0.001516184759370075,0.9696062650412276,0.0029608022377632572,0.9585773464315303,0.005475151858374114,3.665652133600088,0.27410882641158885,5.616,0.023323807579381052,9.0,0.0,5.156000000000001,0.014966629547095756,,,,,,,,,,
threshold_search_ablation,clf,real_breast_cancer,histogram_128,30,569,,,,,,,0.9310344827586207,0.0,0.9624006785812916,0.0037218221748150718,0.9643961810076144,0.002124759575916138,0.9541223813469049,0.005109041621786284,9.143411418800678,0.07290298747314505,5.448,0.009797958971132503,9.0,0.0,4.904000000000001,0.010198039027185595,,,,,,,,,,
threshold_search_ablation,clf,real_breast_cancer,histogram_256,30,569,,,,,,,0.9310344827586207,0.0,0.9628701621493668,0.00427809735846131,0.9658953722334005,0.0023152640581917115,0.953009823647769,0.006910541041542133,21.217139375600528,0.5562875166244873,5.325999999999999,0.010198039027185631,10.0,0.0,4.696,0.024166091947188967,,,,,,,,,,
threshold_search_ablation,clf,real_breast_cancer,histogram_512,30,569,,,,,,,0.903448275862069,0.013793103448275846,0.963794531897266,0.0005426060651887876,0.9638986862350574,0.0033840592832485718,0.9543555450349155,0.008111716566759625,19.42653834639932,0.6858460787876159,5.2700000000000005,0.010954451150103413,10.0,0.0,4.796,0.01624807680927212,,,,,,,,,,
threshold_search_ablation,clf,real_breast_cancer,histogram_all,30,569,,,,,,,0.903448275862069,0.013793103448275846,0.963794531897266,0.0005426060651887876,0.9638986862350574,0.0033840592832485718,0.9543555450349155,0.008111716566759625,19.08615459979992,0.4328986122568662,5.2700000000000005,0.010954451150103413,10.0,0.0,4.796,0.01624807680927212,,,,,,,,,,
threshold_search_ablation,clf,real_breast_cancer,rf,30,569,,,,,,,0.9172413793103449,0.027586206896551738,0.9473428808142976,0.0018430154245511028,0.9449114293604766,0.005002962430085175,0.9346936521087308,0.0052087451806296725,0.1249525167993852,0.006965272957731339,0.0,0.0,0.0,0.0,14.884,0.08014985963805518,,,,,,,,,,
threshold_search_ablation,clf,real_breast_cancer,et,30,569,,,,,,,0.9172413793103449,0.027586206896551738,0.9455781749319447,0.00352852523121612,0.9459703317946897,0.003257220018562076,0.9344135400639131,0.002577838880020758,0.11889171180009725,0.048823513664600755,0.0,0.0,0.0,0.0,26.270000000000003,0.18471599822430115,,,,,,,,,,
threshold_search_ablation,clf,real_breast_cancer,cit,30,569,,,,,,,0.6137931034482759,0.2638776064787447,0.9751828618771452,0.0015790186477249067,0.9726405491774173,0.0025378228918920983,0.947623781907129,0.007831529560291947,16.589114460800193,0.17702703650554683,5.8,0.9797958971132712,5.8,0.9797958971132712,3.2,0.7483314773547882,,,,,,,,,,
threshold_search_ablation,clf,real_digits,exact_all,64,1797,,,,,,,0.8095238095238095,0.0,0.9044352826828227,0.0035711507120192876,0.9441120149381639,0.0015466526871979749,0.936902608110597,0.004076643492717556,1.3179826816005515,0.0253972543463042,11.886000000000001,0.02576819745345042,16.0,0.0,34.025999999999996,0.047581509013481425,,,,,,,,,,
threshold_search_ablation,clf,real_digits,histogram_32,64,1797,,,,,,,0.5238095238095238,0.0,0.863193767106444,0.0034074596965673024,0.9222057659694742,0.003527028770997437,0.9210861222625697,0.0039042005171295207,1.3905837322010484,0.05895633905574486,11.806000000000001,0.00799999999999983,17.0,0.0,32.406,0.019595917942263993,,,,,,,,,,
threshold_search_ablation,clf,real_digits,histogram_64,64,1797,,,,,,,0.5238095238095238,0.0,0.863193767106444,0.0034074596965673024,0.9222057659694742,0.003527028770997437,0.9210861222625697,0.0039042005171295207,1.3902345377995515,0.0636148734288592,11.806000000000001,0.00799999999999983,17.0,0.0,32.406,0.019595917942263993,,,,,,,,,,
threshold_search_ablation,clf,real_digits,histogram_128,64,1797,,,,,,,0.5238095238095238,0.0,0.863193767106444,0.0034074596965673024,0.9222057659694742,0.003527028770997437,0.9210861222625697,0.0039042005171295207,1.3393574736001028,0.03253035634550052,11.806000000000001,0.00799999999999983,17.0,0.0,32.406,0.019595917942263993,,,,,,,,,,
threshold_search_ablation,clf,real_digits,histogram_256,64,1797,,,,,,,0.5238095238095238,0.0,0.863193767106444,0.0034074596965673024,0.9222057659694742,0.003527028770997437,0.9210861222625697,0.0039042005171295207,1.3532253758006845,0.03710570654463459,11.806000000000001,0.00799999999999983,17.0,0.0,32.406,0.019595917942263993,,,,,,,,,,
threshold_search_ablation,clf,real_digits,histogram_512,64,1797,,,,,,,0.5238095238095238,0.0,0.863193767106444,0.0034074596965673024,0.9222057659694742,0.003527028770997437,0.9210861222625697,0.0039042005171295207,1.3630970565995084,0.045538038954209,11.806000000000001,0.00799999999999983,17.0,0.0,32.406,0.019595917942263993,,,,,,,,,,
threshold_search_ablation,clf,real_digits,histogram_all,64,1797,,,,,,,0.5238095238095238,0.0,0.863193767106444,0.0034074596965673024,0.9222057659694742,0.003527028770997437,0.9210861222625697,0.0039042005171295207,1.374376890200074,0.04305617004110159,11.806000000000001,0.00799999999999983,17.0,0.0,32.406,0.019595917942263993,,,,,,,,,,
threshold_search_ablation,clf,real_digits,rf,64,1797,,,,,,,0.5809523809523809,0.08553773704957132,0.8484625784727348,0.018022877459859928,0.8994770056390717,0.021555181348678204,0.8974381847235129,0.019546967040602624,0.13724690980016022,0.004588897439902954,0.0,0.0,0.0,0.0,47.912,0.14971973817770232,,,,,,,,,,
threshold_search_ablation,clf,real_digits,et,64,1797,,,,,,,0.6253968253968254,0.12840475184861386,0.8508394637079905,0.011858913298285275,0.9142788609862894,0.012945955067218268,0.9099090935221469,0.011025742071169088,0.10643191440103691,0.0025305291571882087,0.0,0.0,0.0,0.0,51.898,0.07652450587883712,,,,,,,,,,
threshold_search_ablation,clf,real_digits,cit,64,1797,,,,,,,0.8730158730158731,1.1102230246251565e-16,0.8137298131984301,0.004519263040381875,0.8561538337064679,0.007995740796075975,0.8358660079055589,0.010139909518438746,0.4766823303994897,0.05013930441240898,9.2,0.9797958971132713,9.2,0.9797958971132713,17.8,2.5612496949731396,,,,,,,,,,
threshold_search_ablation,clf,real_openml_madelon,exact_all,500,2600,,,,,,,0.8236472945891784,0.0,0.6096953345891735,0.002586375357223829,0.7870726507096917,0.01053537687782217,0.8516939652267075,0.006581817866352449,24.45635671580021,0.21563784947515463,3.768,0.022271057451320044,10.0,0.0,3.69,0.05176871642217905,,,,,,,,,,
threshold_search_ablation,clf,real_openml_madelon,histogram_32,500,2600,,,,,,,0.8669338677354709,0.02699392102682602,0.6107709581634934,0.0017287408698770323,0.805768528077252,0.01342223756915147,0.8673071806387757,0.014320313921902387,2.702000163000048,0.09839986896961313,3.9539999999999997,0.029393876913398155,11.0,0.0,4.45,0.04690415759823424,,,,,,,,,,
threshold_search_ablation,clf,real_openml_madelon,histogram_64,500,2600,,,,,,,0.8813627254509019,0.028857715430861706,0.6103113703203101,0.0037098810209246435,0.7729190834495163,0.0033527361894620713,0.8089249795127765,0.003792287707170079,4.618339235800522,0.22155965495107005,3.968000000000001,0.021354156504062607,12.0,0.0,4.51,0.026832815729997433,,,,,,,,,,
threshold_search_ablation,clf,real_openml_madelon,histogram_128,500,2600,,,,,,,0.8236472945891784,0.0,0.6110036788312881,0.0023042213651576562,0.7823831163993573,0.001410828951551054,0.8471553800690357,0.0029075266103449713,14.640889815799891,0.32487177506879134,3.7879999999999994,0.03187475490101849,11.0,0.0,3.938,0.05912698199637791,,,,,,,,,,
threshold_search_ablation,clf,real_openml_madelon,histogram_256,500,2600,,,,,,,0.8308617234468937,0.014428857715430832,0.6111572886623173,0.0022053861785930125,0.7820755419801834,0.0016291654590122307,0.8472312980917615,0.0029652276786073487,28.92277475360097,0.17972457621823515,3.6480000000000006,0.03429285639896452,10.0,0.0,3.4900000000000007,0.06356099432828279,,,,,,,,,,
threshold_search_ablation,clf,real_openml_madelon,histogram_512,500,2600,,,,,,,0.8236472945891784,0.0,0.6108502463788168,0.002075630147332458,0.7913831270420707,0.0054711980215119815,0.8533820769610087,0.004838264097233899,59.63643518260142,0.35147745997031454,3.622,0.0354400902933387,10.0,0.0,3.4379999999999997,0.058787753826796275,,,,,,,,,,
threshold_search_ablation,clf,real_openml_madelon,histogram_all,500,2600,,,,,,,0.8236472945891784,0.0,0.6108502463788168,0.002075630147332458,0.7913831270420707,0.0054711980215119815,0.8533820769610087,0.004838264097233899,59.38657297879981,0.21154950210684115,3.622,0.0354400902933387,10.0,0.0,3.4379999999999997,0.058787753826796275,,,,,,,,,,
threshold_search_ablation,clf,real_openml_madelon,rf,500,2600,,,,,,,0.8653306613226454,0.02748926364646452,0.6096171106451967,0.0029258001065716223,0.8129179482267466,0.014489569869316363,0.8777689679760752,0.011800268829880847,0.16446875679830555,0.002629599107649092,0.0,0.0,0.0,0.0,213.20999999999998,1.1008360459214528,,,,,,,,,,
threshold_search_ablation,clf,real_openml_madelon,et,500,2600,,,,,,,0.8492985971943888,0.01282565130260518,0.6096933834250381,0.0018268780241859196,0.8103828538790918,0.00374118238996908,0.8727665378898338,0.003255897115351473,0.11192606600088766,0.0027965240602991982,0.0,0.0,0.0,0.0,380.156,0.7566399407908607,,,,,,,,,,
threshold_search_ablation,clf,real_openml_madelon,cit,500,2600,,,,,,,0.8997995991983968,0.01603206412825653,0.6149993082236247,0.0019363016286583937,0.8359133044561041,0.0011018915339863526,0.8836854297705076,0.00405989050171889,174.85051432920153,10.122732516307725,7.2,0.39999999999999997,7.2,0.39999999999999997,12.4,0.48989794855663565,,,,,,,,,,
threshold_search_ablation,clf,real_openml_waveform,exact_all,40,5000,,,,,,,0.3076923076923077,0.0,0.8519673627165514,0.0008160126668828808,0.8504673148681352,0.0017859579518933171,0.8181006594500435,0.0026708181171094646,288.0000762865995,3.856405832510664,10.622,0.013266499161422012,14.0,0.0,18.514000000000003,0.02154065922853782,,,,,,,,,,
threshold_search_ablation,clf,real_openml_waveform,histogram_32,40,5000,,,,,,,0.3076923076923077,0.0,0.8519673627165514,0.0008160126668828808,0.8504673148681352,0.0017859579518933171,0.8181006594500435,0.0026708181171094646,8.235747010199702,0.4443696000101331,10.856,0.02939387691339809,15.0,0.0,18.752000000000002,0.042614551505324894,,,,,,,,,,
threshold_search_ablation,clf,real_openml_waveform,histogram_64,40,5000,,,,,,,0.3076923076923077,0.0,0.8511160977306543,0.0014023802467278699,0.8516686179120219,0.001910794707371792,0.8170248582315786,0.004182005581330483,21.52280839419982,0.36221194952227176,10.886,0.01019803902718591,14.0,0.0,18.256,0.023323807579381375,,,,,,,,,,
threshold_search_ablation,clf,real_openml_waveform,histogram_128,40,5000,,,,,,,0.3076923076923077,0.0,0.8519673627165514,0.0008160126668828808,0.8504673148681352,0.0017859579518933171,0.8181006594500435,0.0026708181171094646,60.135948035801995,1.7443716755092462,10.61,0.010954451150103088,13.0,0.0,18.262,0.016000000000000902,,,,,,,,,,
threshold_search_ablation,clf,real_openml_waveform,histogram_256,40,5000,,,,,,,0.28205128205128205,0.0,0.8521698728214592,0.0013008033017602558,0.85090037878908,0.0011276824452917736,0.8219157793878973,0.00265549863844103,122.50791075960005,1.7790924207669547,10.568000000000001,0.003999999999999915,15.0,0.0,18.352,0.020396078054371682,,,,,,,,,,
threshold_search_ablation,clf,real_openml_waveform,histogram_512,40,5000,,,,,,,0.3076923076923077,0.0,0.8511160977306543,0.0014023802467278699,0.8516686179120219,0.001910794707371792,0.8170248582315786,0.004182005581330483,223.55901711420012,1.1098897078265948,10.364,0.018547236990991818,14.0,0.0,18.116,0.008000000000000007,,,,,,,,,,
threshold_search_ablation,clf,real_openml_waveform,histogram_all,40,5000,,,,,,,0.28205128205128205,0.0,0.8487228763371208,0.0010890641112965514,0.8481217475746388,0.001307959549127031,0.8209546324884093,0.0037457788859028957,254.29415126079985,3.178253182076129,10.436,0.014966629547096016,14.0,0.0,17.912,0.017204650534085878,,,,,,,,,,
threshold_search_ablation,clf,real_openml_waveform,rf,40,5000,,,,,,,0.3076923076923077,0.0,0.8515303254183534,0.0015009169172222369,0.8505399222747714,0.0018141543435217554,0.8172820535731885,0.0040620528835012375,0.16953883940004744,0.004820734239198517,0.0,0.0,0.0,0.0,39.998000000000005,0.003999999999999204,,,,,,,,,,
