study,dataset,task,kind,design_family,n_samples,n_features,n_informative,informative_fraction,dataset_seed,method,seed,n_estimators,n_split_events,n_true_split_events,n_noise_split_events,distinct_noise_features_used,informative_indices,sweep_n_estimators
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,cif_all,3,500,18486,9247,9239,994,953,500
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,cif_all,4,500,18482,9245,9237,994,953,500
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,rf,0,500,78745,7143,71602,999,953,500
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,rf,1,500,78678,7073,71605,999,953,500
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,rf,2,500,78459,7085,71374,999,953,500
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,rf,3,500,78574,7125,71449,999,953,500
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,rf,4,500,78635,7109,71526,999,953,500
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,et,0,500,124500,9905,114595,999,953,500
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,et,1,500,124500,9971,114529,999,953,500
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,et,2,500,124500,10041,114459,999,953,500
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,et,3,500,124500,9982,114518,999,953,500
ensemble_split_counts,make_regression_n250_p1000_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,1,0.001,17718,et,4,500,124500,10028,114472,999,953,500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif,0,500,399,158,241,86,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif,1,500,398,158,240,86,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif,2,500,398,158,240,86,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif,3,500,398,158,240,86,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif,4,500,397,157,240,86,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif_all,0,500,13654,8079,5575,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif_all,1,500,13652,8075,5577,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif_all,2,500,13659,8080,5579,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif_all,3,500,13661,8081,5580,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,cif_all,4,500,13644,8082,5562,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,rf,0,500,78745,7973,70772,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,rf,1,500,78678,7904,70774,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,rf,2,500,78459,7949,70510,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,rf,3,500,78574,7961,70613,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,rf,4,500,78635,8057,70578,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,et,0,500,124500,16085,108415,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,et,1,500,124500,15912,108588,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,et,2,500,124500,15928,108572,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,et,3,500,124500,15986,108514,98,"99,98",500
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,26818,et,4,500,124500,15922,108578,98,"99,98",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif,0,500,576,114,462,259,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif,1,500,576,114,462,259,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif,2,500,564,113,451,256,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif,3,500,565,113,452,256,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif,4,500,565,113,452,256,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif_all,0,500,15783,7422,8361,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif_all,1,500,15783,7422,8361,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif_all,2,500,15795,7424,8371,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif_all,3,500,15805,7425,8380,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,cif_all,4,500,15804,7430,8374,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,rf,0,500,78745,5720,73025,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,rf,1,500,78678,5706,72972,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,rf,2,500,78459,5645,72814,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,rf,3,500,78574,5599,72975,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,rf,4,500,78635,5688,72947,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,et,0,500,124500,10521,113979,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,et,1,500,124500,10541,113959,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,et,2,500,124500,10368,114132,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,et,3,500,124500,10511,113989,498,"304,195",500
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,27218,et,4,500,124500,10639,113861,498,"304,195",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,cif,0,500,705,94,611,386,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,cif,1,500,705,93,612,386,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,cif,2,500,697,93,604,381,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,cif,3,500,697,93,604,381,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,cif,4,500,697,93,604,381,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,cif_all,0,500,15918,5740,10178,997,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,cif_all,1,500,15921,5736,10185,997,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,cif_all,2,500,15920,5735,10185,997,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,cif_all,3,500,15907,5736,10171,997,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,cif_all,4,500,15905,5738,10167,997,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,rf,0,500,78745,4309,74436,998,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,rf,1,500,78678,4280,74398,998,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,rf,2,500,78459,4278,74181,998,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,rf,3,500,78574,4235,74339,998,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,rf,4,500,78635,4279,74356,998,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,et,0,500,124500,8137,116363,998,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,et,1,500,124500,8095,116405,998,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,et,2,500,124500,8071,116429,998,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,et,3,500,124500,8067,116433,998,"140,481",500
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,27718,et,4,500,124500,7963,116537,998,"140,481",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,cif,0,500,899,474,425,85,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,cif,1,500,898,473,425,85,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,cif,2,500,904,476,428,85,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,cif,3,500,896,472,424,85,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,cif,4,500,896,472,424,85,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,cif_all,0,500,11144,6348,4796,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,cif_all,1,500,11143,6346,4797,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,cif_all,2,500,11154,6353,4801,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,cif_all,3,500,11147,6352,4795,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,cif_all,4,500,11148,6353,4795,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,rf,0,500,78745,8986,69759,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,rf,1,500,78678,8939,69739,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,rf,2,500,78459,9046,69413,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,rf,3,500,78574,9092,69482,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,rf,4,500,78635,9033,69602,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,et,0,500,124500,16864,107636,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,et,1,500,124500,16669,107831,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,et,2,500,124500,16419,108081,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,et,3,500,124500,16916,107584,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,56818,et,4,500,124500,16709,107791,95,"86,2,57,28,1",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,cif,0,500,724,194,530,293,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,cif,1,500,724,194,530,293,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,cif,2,500,725,195,530,293,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,cif,3,500,726,194,532,293,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,cif,4,500,726,194,532,293,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,cif_all,0,500,12786,4319,8467,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,cif_all,1,500,12803,4323,8480,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,cif_all,2,500,12812,4326,8486,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,cif_all,3,500,12810,4325,8485,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,cif_all,4,500,12816,4326,8490,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,rf,0,500,78745,4100,74645,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,rf,1,500,78678,4061,74617,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,rf,2,500,78459,4001,74458,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,rf,3,500,78574,4126,74448,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,rf,4,500,78635,4038,74597,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,et,0,500,124500,7321,117179,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,et,1,500,124500,7117,117383,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,et,2,500,124500,7208,117292,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,et,3,500,124500,7200,117300,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,57218,et,4,500,124500,7207,117293,495,"203,473,284,314,459",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,cif,0,500,732,122,610,403,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,cif,1,500,732,122,610,403,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,cif,2,500,733,123,610,403,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,cif,3,500,732,123,609,403,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,cif,4,500,744,124,620,410,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,cif_all,0,500,13903,3855,10048,994,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,cif_all,1,500,13902,3852,10050,994,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,cif_all,2,500,13890,3854,10036,994,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,cif_all,3,500,13882,3857,10025,994,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,cif_all,4,500,13890,3857,10033,994,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,rf,0,500,78745,3344,75401,995,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,rf,1,500,78678,3352,75326,995,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,rf,2,500,78459,3345,75114,995,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,rf,3,500,78574,3367,75207,995,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,rf,4,500,78635,3320,75315,995,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,et,0,500,124500,5729,118771,995,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,et,1,500,124500,5704,118796,995,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,et,2,500,124500,5763,118737,995,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,et,3,500,124500,5769,118731,995,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,57718,et,4,500,124500,5708,118792,995,"711,357,339,454,110",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,cif,0,500,659,419,240,77,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,cif,1,500,658,418,240,77,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,cif,2,500,659,419,240,77,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,cif,3,500,657,419,238,77,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,cif,4,500,657,419,238,77,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,cif_all,0,500,8557,4877,3680,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,cif_all,1,500,8559,4881,3678,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,cif_all,2,500,8556,4883,3673,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,cif_all,3,500,8546,4882,3664,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,cif_all,4,500,8548,4884,3664,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,rf,0,500,78745,12092,66653,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,rf,1,500,78678,12048,66630,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,rf,2,500,78459,12024,66435,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,rf,3,500,78574,12025,66549,90,"70,26,7,90,39,28,0,2,62,56",500
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,106818,rf,4,500,78635,12008,66627,90,"70,26,7,90,39,28,0,2,62,56",500
