task,n,k,threshold_test,stopping,nominal_alpha,effect,splits,replicates,n_shards,rate,ci_low,ci_high,study
classification,200,256,maxt,exhaustive,0.5,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.02,0.0,11,1500,3,0.007333333333333333,0.0036662916256219864,0.013083394514575906,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.02,0.05,116,600,3,0.19333333333333333,0.1624747697485779,0.2272450668401948,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.02,0.1,529,600,3,0.8816666666666667,0.853091790131465,0.9064141658131433,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.02,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.05,0.0,22,1500,3,0.014666666666666666,0.009213741369787639,0.022121728073354073,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.05,0.05,160,600,3,0.26666666666666666,0.2316714328607357,0.3039768295023201,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.05,0.1,551,600,3,0.9183333333333333,0.8934682601789284,0.9389738988506496,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.05,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.1,0.0,45,1500,3,0.03,0.021964578541777458,0.03993800527966427,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.1,0.05,221,600,3,0.36833333333333335,0.32963468328744683,0.40833506464163466,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.1,0.1,567,600,3,0.945,0.9236235234824541,0.9618417498704462,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.1,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.2,0.0,97,1500,3,0.06466666666666666,0.05274982382813316,0.0783205634120557,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.2,0.05,276,600,3,0.46,0.41956913864203954,0.5008263886408952,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.2,0.1,581,600,3,0.9683333333333334,0.9509890013859863,0.9808290997326679,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.2,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.35,0.0,121,1000,2,0.121,0.10142580723074808,0.14283576268156786,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.35,0.05,220,400,2,0.55,0.4997793999847325,0.5994754742808271,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.35,0.1,391,400,2,0.9775,0.9577189699633272,0.9896611490413162,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.35,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.5,0.0,136,1000,2,0.136,0.11535017762388164,0.1588186309140217,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.5,0.05,238,400,2,0.595,0.5450866776101234,0.6434969779971256,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.5,0.1,391,400,2,0.9775,0.9577189699633272,0.9896611490413162,stageb_only_pooled
classification,500,16,bonferroni,adaptive,0.5,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.02,0.0,11,1500,3,0.007333333333333333,0.0036662916256219864,0.013083394514575906,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.02,0.05,118,600,3,0.19666666666666666,0.16558685278387136,0.2307658268691407,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.02,0.1,529,600,3,0.8816666666666667,0.853091790131465,0.9064141658131433,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.02,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.05,0.0,22,1500,3,0.014666666666666666,0.009213741369787639,0.022121728073354073,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.05,0.05,163,600,3,0.27166666666666667,0.23643914030699037,0.30915912677486374,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.05,0.1,552,600,3,0.92,0.8953293053343898,0.9404275309851386,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.05,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.1,0.0,46,1500,3,0.030666666666666665,0.022537489585146973,0.04069479887306154,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.1,0.05,219,600,3,0.365,0.3263913629441394,0.40494477707103566,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.1,0.1,567,600,3,0.945,0.9236235234824541,0.9618417498704462,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.1,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.2,0.0,97,1500,3,0.06466666666666666,0.05274982382813316,0.0783205634120557,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.2,0.05,277,600,3,0.46166666666666667,0.4212171289658904,0.5024952487307952,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.2,0.1,581,600,3,0.9683333333333334,0.9509890013859863,0.9808290997326679,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.2,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.35,0.0,121,1000,2,0.121,0.10142580723074808,0.14283576268156786,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.35,0.05,221,400,2,0.5525,0.5022858523794348,0.6019317527054717,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.35,0.1,391,400,2,0.9775,0.9577189699633272,0.9896611490413162,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.35,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.5,0.0,136,1000,2,0.136,0.11535017762388164,0.1588186309140217,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.5,0.05,238,400,2,0.595,0.5450866776101234,0.6434969779971256,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.5,0.1,391,400,2,0.9775,0.9577189699633272,0.9896611490413162,stageb_only_pooled
classification,500,16,bonferroni,exhaustive,0.5,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
classification,500,16,maxt,adaptive,0.02,0.0,14,1500,3,0.009333333333333334,0.005111746295002836,0.015610209157282038,stageb_only_pooled
classification,500,16,maxt,adaptive,0.02,0.05,151,600,3,0.25166666666666665,0.2174033655747595,0.2883950894960575,stageb_only_pooled
classification,500,16,maxt,adaptive,0.02,0.1,540,600,3,0.9,0.8731569276351674,0.9228197888484697,stageb_only_pooled
classification,500,16,maxt,adaptive,0.02,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,maxt,adaptive,0.05,0.0,48,1500,3,0.032,0.023686581037512654,0.04220521154185407,stageb_only_pooled
classification,500,16,maxt,adaptive,0.05,0.05,220,600,3,0.36666666666666664,0.3280127755956524,0.40664016768566563,stageb_only_pooled
classification,500,16,maxt,adaptive,0.05,0.1,566,600,3,0.9433333333333334,0.9217111453958572,0.9604411514358697,stageb_only_pooled
classification,500,16,maxt,adaptive,0.05,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,maxt,adaptive,0.1,0.0,108,1500,3,0.072,0.05943384853916973,0.08627119225676934,stageb_only_pooled
classification,500,16,maxt,adaptive,0.1,0.05,284,600,3,0.47333333333333333,0.43276555257047294,0.5141647865885817,stageb_only_pooled
classification,500,16,maxt,adaptive,0.1,0.1,579,600,3,0.965,0.946994756780849,0.9782063780344927,stageb_only_pooled
classification,500,16,maxt,adaptive,0.1,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,maxt,adaptive,0.2,0.0,204,1500,3,0.136,0.11904504685827356,0.1543936931098373,stageb_only_pooled
classification,500,16,maxt,adaptive,0.2,0.05,354,600,3,0.59,0.5494492796200301,0.6296604719950145,stageb_only_pooled
classification,500,16,maxt,adaptive,0.2,0.1,590,600,3,0.9833333333333333,0.9695635405010712,0.9919794929632011,stageb_only_pooled
classification,500,16,maxt,adaptive,0.2,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,maxt,adaptive,0.35,0.0,227,1000,2,0.227,0.20137189948541717,0.25424599502182854,stageb_only_pooled
classification,500,16,maxt,adaptive,0.35,0.05,268,400,2,0.67,0.6215394107701462,0.7159224913089008,stageb_only_pooled
classification,500,16,maxt,adaptive,0.35,0.1,393,400,2,0.9825,0.9642771264063807,0.9929358717792461,stageb_only_pooled
classification,500,16,maxt,adaptive,0.35,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
classification,500,16,maxt,adaptive,0.5,0.0,307,1000,2,0.307,0.27851538530648984,0.33662584246127214,stageb_only_pooled
classification,500,16,maxt,adaptive,0.5,0.05,300,400,2,0.75,0.7045582813646833,0.7916984933180367,stageb_only_pooled
classification,500,16,maxt,adaptive,0.5,0.1,395,400,2,0.9875,0.9710716562147131,0.9959291641554002,stageb_only_pooled
classification,500,16,maxt,adaptive,0.5,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.02,0.0,19,1500,3,0.012666666666666666,0.007642918539229586,0.019710167820817696,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.02,0.05,160,600,3,0.26666666666666666,0.2316714328607357,0.3039768295023201,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.02,0.1,551,600,3,0.9183333333333333,0.8934682601789284,0.9389738988506496,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.02,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.05,0.0,56,1500,3,0.037333333333333336,0.028322084619641044,0.048208781902508296,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.05,0.05,231,600,3,0.385,0.3458806878021942,0.4252571775210377,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.05,0.1,573,600,3,0.955,0.9352002102495458,0.97013852357041,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.05,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.1,0.0,108,1500,3,0.072,0.05943384853916973,0.08627119225676934,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.1,0.05,292,600,3,0.4866666666666667,0.445990431338928,0.5274747345474169,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.1,0.1,585,600,3,0.975,0.959101138700639,0.9859417001102171,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.1,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.2,0.0,201,1500,3,0.134,0.11715698296790233,0.15228988241756117,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.2,0.05,353,600,3,0.5883333333333334,0.5477667949847653,0.6280261236462301,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.2,0.1,590,600,3,0.9833333333333333,0.9695635405010712,0.9919794929632011,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.2,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.35,0.0,224,1000,2,0.224,0.1985026757937927,0.2511331858385404,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.35,0.05,273,400,2,0.6825,0.6344041186171916,0.7278702349564251,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.35,0.1,395,400,2,0.9875,0.9710716562147131,0.9959291641554002,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.35,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.5,0.0,299,1000,2,0.299,0.27075114115338694,0.3284375890135825,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.5,0.05,301,400,2,0.7525,0.7071807630306682,0.7940381191299262,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.5,0.1,395,400,2,0.9875,0.9710716562147131,0.9959291641554002,stageb_only_pooled
classification,500,16,maxt,exhaustive,0.5,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.02,0.0,2,1500,3,0.0013333333333333333,0.00016151365956312076,0.0048080775763429204,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.02,0.05,94,600,3,0.15666666666666668,0.12849751312972327,0.18826368002088878,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.02,0.1,523,600,3,0.8716666666666667,0.8422327241731544,0.8973785331727736,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.02,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.05,0.0,11,1500,3,0.007333333333333333,0.0036662916256219864,0.013083394514575906,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.05,0.05,143,600,3,0.23833333333333334,0.20476670694679266,0.2744988787884566,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.05,0.1,549,600,3,0.915,0.8897540169486022,0.9360585801779702,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.05,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.1,0.0,16,1500,3,0.010666666666666666,0.006108868903649251,0.01726434063763466,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.1,0.05,181,600,3,0.3016666666666667,0.2651612500117566,0.34013765868134826,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.1,0.1,564,600,3,0.94,0.9178992413275829,0.9576266032051507,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.1,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.2,0.0,50,1500,3,0.03333333333333333,0.024839813933980732,0.04371159884020647,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.2,0.05,232,600,3,0.38666666666666666,0.34750795271753365,0.4269467309480841,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.2,0.1,574,600,3,0.9566666666666667,0.9371489717836768,0.9715010958389272,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.2,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.35,0.0,55,1000,2,0.055,0.041698795079536013,0.07099151554205749,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.35,0.05,181,400,2,0.4525,0.4029820408160311,0.5027258175514026,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.35,0.1,385,400,2,0.9625,0.9389030233760993,0.9788623252156511,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.35,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.5,0.0,67,1000,2,0.067,0.052297836400045185,0.08431003710244145,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.5,0.05,194,400,2,0.485,0.4350415571706161,0.5351819480889384,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.5,0.1,387,400,2,0.9675,0.9450651832493072,0.9825838539157878,stageb_only_pooled
classification,500,64,bonferroni,adaptive,0.5,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.02,0.0,2,1500,3,0.0013333333333333333,0.00016151365956312076,0.0048080775763429204,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.02,0.05,95,600,3,0.15833333333333333,0.13003085429515887,0.1900465156262837,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.02,0.1,523,600,3,0.8716666666666667,0.8422327241731544,0.8973785331727736,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.02,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.05,0.0,11,1500,3,0.007333333333333333,0.0036662916256219864,0.013083394514575906,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.05,0.05,146,600,3,0.24333333333333335,0.20950021290239243,0.2797151638271759,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.05,0.1,550,600,3,0.9166666666666666,0.8916098542414705,0.9375175572699869,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.05,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.1,0.0,16,1500,3,0.010666666666666666,0.006108868903649251,0.01726434063763466,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.1,0.05,182,600,3,0.30333333333333334,0.26676252570855735,0.34185311261202805,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.1,0.1,564,600,3,0.94,0.9178992413275829,0.9576266032051507,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.1,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.2,0.0,50,1500,3,0.03333333333333333,0.024839813933980732,0.04371159884020647,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.2,0.05,233,600,3,0.3883333333333333,0.34913569722950283,0.42863580589335454,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.2,0.1,574,600,3,0.9566666666666667,0.9371489717836768,0.9715010958389272,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.2,0.2,600,600,3,1.0,0.9938707286693308,1.0,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.35,0.0,57,1000,2,0.057,0.0434535819369586,0.07322272946066227,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.35,0.05,180,400,2,0.45,0.40052452571917285,0.5002206000152676,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.35,0.1,385,400,2,0.9625,0.9389030233760993,0.9788623252156511,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.35,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.5,0.0,68,1000,2,0.068,0.05318809976040196,0.08541305019143101,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.5,0.05,194,400,2,0.485,0.4350415571706161,0.5351819480889384,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.5,0.1,387,400,2,0.9675,0.9450651832493072,0.9825838539157878,stageb_only_pooled
classification,500,64,bonferroni,exhaustive,0.5,0.2,400,400,2,1.0,0.9908201954163347,1.0,stageb_only_pooled
