study,task,n,k,threshold_test,stopping,nominal_alpha,effect,step_quantile,replicates,split_rate,ci_low,ci_high,seconds_per_fit
stageb_only,regression,100,256,bonferroni_unadjusted,exhaustive,0.35,0.4,0.5,200,0.785,0.7280629277184013,0.8419370722815988,0.0012006499900002
stageb_only,regression,100,256,bonferroni_unadjusted,exhaustive,0.35,0.8,0.5,200,0.96,0.93284144333732,0.98715855666268,0.0013235216149996
stageb_only,regression,100,256,bonferroni_unadjusted,exhaustive,0.5,0.0,0.5,500,0.484,0.4401955127777986,0.5278044872222013,0.0009840218040001
stageb_only,regression,100,256,bonferroni_unadjusted,exhaustive,0.5,0.2,0.5,200,0.58,0.5115962808028686,0.6484037191971314,0.0010525984749995
stageb_only,regression,100,256,bonferroni_unadjusted,exhaustive,0.5,0.4,0.5,200,0.785,0.7280629277184013,0.8419370722815988,0.00119255076
stageb_only,regression,100,256,bonferroni_unadjusted,exhaustive,0.5,0.8,0.5,200,0.96,0.93284144333732,0.98715855666268,0.0013183282649998
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.02,0.0,0.5,500,0.144,0.1132256281168892,0.1747743718831108,0.0015371677539999
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.02,0.2,0.5,200,0.33,0.2648318421312985,0.3951681578687015,0.0015966856799997
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.02,0.4,0.5,200,0.765,0.7062367614915583,0.8237632385084417,0.001403374665
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.02,0.8,0.5,200,1.0,1.0,1.0,0.0011779460799999
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.05,0.0,0.5,500,0.23,0.1931124042529199,0.2668875957470801,0.00184954734
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.05,0.2,0.5,200,0.455,0.3859847567562064,0.5240152432437937,0.0017791044200004
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.05,0.4,0.5,200,0.825,0.7723392461124985,0.8776607538875014,0.0015097766299999
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.05,0.8,0.5,200,1.0,1.0,1.0,0.00122568645
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.1,0.0,0.5,500,0.278,0.2387298946881982,0.3172701053118018,0.0012432076139998
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.1,0.2,0.5,200,0.525,0.4557902102300549,0.5942097897699451,0.0011761387249998
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.1,0.4,0.5,200,0.845,0.7948425698425448,0.8951574301574552,0.0011023557049998
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.1,0.8,0.5,200,1.0,1.0,1.0,0.0009882387700002
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.2,0.0,0.5,500,0.454,0.410358937354826,0.497641062645174,0.0008285035880001
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.2,0.2,0.5,200,0.62,0.5527288709772163,0.6872711290227836,0.0008996903249999
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.2,0.4,0.5,200,0.91,0.8703372315640978,0.9496627684359022,0.00090713289
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.2,0.8,0.5,200,1.0,1.0,1.0,0.00092345776
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.35,0.0,0.5,500,0.492,0.4481786778474222,0.5358213221525777,0.0007714753280001
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.35,0.2,0.5,200,0.675,0.6100865576324904,0.7399134423675097,0.0008179478749997
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.35,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0008745817549998
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.35,0.8,0.5,200,1.0,1.0,1.0,0.0009090795399998
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.5,0.0,0.5,500,0.494,0.4501762232937416,0.5378237767062585,0.0007631518099999
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.5,0.2,0.5,200,0.675,0.6100865576324904,0.7399134423675097,0.0008119157999999
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.5,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0008807925349998
stageb_only,regression,200,16,bonferroni_unadjusted,adaptive,0.5,0.8,0.5,200,1.0,1.0,1.0,0.0009086498300001
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.02,0.0,0.5,500,0.144,0.1132256281168892,0.1747743718831108,0.0015250352019997
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.02,0.2,0.5,200,0.33,0.2648318421312985,0.3951681578687015,0.0015650736100002
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.02,0.4,0.5,200,0.765,0.7062367614915583,0.8237632385084417,0.0013480513750005
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.02,0.8,0.5,200,1.0,1.0,1.0,0.0011328831849999
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.05,0.0,0.5,500,0.23,0.1931124042529199,0.2668875957470801,0.0023670477380001
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.05,0.2,0.5,200,0.455,0.3859847567562064,0.5240152432437937,0.0022023659949996
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.05,0.4,0.5,200,0.825,0.7723392461124985,0.8776607538875014,0.0016725842049999
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.05,0.8,0.5,200,1.0,1.0,1.0,0.0012429065449998
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.1,0.0,0.5,500,0.278,0.2387298946881982,0.3172701053118018,0.0012692641659998
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.1,0.2,0.5,200,0.525,0.4557902102300549,0.5942097897699451,0.0012074279649999
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.1,0.4,0.5,200,0.845,0.7948425698425448,0.8951574301574552,0.00112195047
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.1,0.8,0.5,200,1.0,1.0,1.0,0.0009962665049999
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.2,0.0,0.5,500,0.454,0.410358937354826,0.497641062645174,0.0008416346460001
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.2,0.2,0.5,200,0.62,0.5527288709772163,0.6872711290227836,0.0009021527449999
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.2,0.4,0.5,200,0.91,0.8703372315640978,0.9496627684359022,0.0009119880299999
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.2,0.8,0.5,200,1.0,1.0,1.0,0.0009264546949998
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.35,0.0,0.5,500,0.492,0.4481786778474222,0.5358213221525777,0.0007756278639999
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.35,0.2,0.5,200,0.675,0.6100865576324904,0.7399134423675097,0.0008293711549998
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.35,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0008975383150004
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.35,0.8,0.5,200,1.0,1.0,1.0,0.0009224025299999
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.5,0.0,0.5,500,0.494,0.4501762232937416,0.5378237767062585,0.0007762171659999
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.5,0.2,0.5,200,0.675,0.6100865576324904,0.7399134423675097,0.0008295184550001
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.5,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0008960764699997
stageb_only,regression,200,16,bonferroni_unadjusted,exhaustive,0.5,0.8,0.5,200,1.0,1.0,1.0,0.0009197085049999
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.02,0.0,0.5,500,0.204,0.1686782114156148,0.2393217885843851,0.0030871820699999
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.02,0.2,0.5,200,0.41,0.3418353816118655,0.4781646183881344,0.0030544701949997
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.02,0.4,0.5,200,0.855,0.8062013135422683,0.9037986864577316,0.00195786376
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.02,0.8,0.5,200,1.0,1.0,1.0,0.0016272456000001
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.05,0.0,0.5,500,0.298,0.2579089198549104,0.3380910801450896,0.0038629520599999
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.05,0.2,0.5,200,0.52,0.4507589948079897,0.5892410051920103,0.0033737927749996
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.05,0.4,0.5,200,0.885,0.8407858144935362,0.9292141855064638,0.0019042515200004
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.05,0.8,0.5,200,1.0,1.0,1.0,0.0015289027750003
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.1,0.0,0.5,500,0.374,0.3315874839605099,0.41641251603949,0.0019728597199998
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.1,0.2,0.5,200,0.58,0.5115962808028686,0.6484037191971314,0.0018403327800001
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.1,0.4,0.5,200,0.895,0.8525138634375871,0.937486136562413,0.0013991865949998
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.1,0.8,0.5,200,1.0,1.0,1.0,0.0012924835249998
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.2,0.0,0.5,500,0.486,0.4421902511671203,0.5298097488328797,0.001014783606
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.2,0.2,0.5,200,0.66,0.5943473138401787,0.7256526861598214,0.00111586149
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.2,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0011813701299996
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.2,0.8,0.5,200,1.0,1.0,1.0,0.0012305683899995
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.35,0.0,0.5,500,0.5,0.4561730676410041,0.5438269323589959,0.0009232598739999
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.35,0.2,0.5,200,0.675,0.6100865576324904,0.7399134423675097,0.0010302109799999
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.35,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0011678240349999
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.35,0.8,0.5,200,1.0,1.0,1.0,0.0012174048150001
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.5,0.0,0.5,500,0.5,0.4561730676410041,0.5438269323589959,0.0009116734200001
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.5,0.2,0.5,200,0.675,0.6100865576324904,0.7399134423675097,0.0010136565549998
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.5,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0011614937549995
stageb_only,regression,200,64,bonferroni_unadjusted,adaptive,0.5,0.8,0.5,200,1.0,1.0,1.0,0.0012120567600004
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.02,0.0,0.5,500,0.204,0.1686782114156148,0.2393217885843851,0.0030472859419999
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.02,0.2,0.5,200,0.415,0.3467122104618988,0.4832877895381011,0.0029744769449996
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.02,0.4,0.5,200,0.855,0.8062013135422683,0.9037986864577316,0.0019079112700001
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.02,0.8,0.5,200,1.0,1.0,1.0,0.0015801633450001
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.05,0.0,0.5,500,0.298,0.2579089198549104,0.3380910801450896,0.005263353214
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.05,0.2,0.5,200,0.52,0.4507589948079897,0.5892410051920103,0.0044267831199999
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.05,0.4,0.5,200,0.885,0.8407858144935362,0.9292141855064638,0.0020897134949996
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.05,0.8,0.5,200,1.0,1.0,1.0,0.00153066357
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.1,0.0,0.5,500,0.374,0.3315874839605099,0.41641251603949,0.0020122924520001
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.1,0.2,0.5,200,0.58,0.5115962808028686,0.6484037191971314,0.0018699775850001
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.1,0.4,0.5,200,0.895,0.8525138634375871,0.937486136562413,0.0014095534900002
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.1,0.8,0.5,200,1.0,1.0,1.0,0.0013025436599997
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.2,0.0,0.5,500,0.486,0.4421902511671203,0.5298097488328797,0.0010220952839999
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.2,0.2,0.5,200,0.66,0.5943473138401787,0.7256526861598214,0.0011285398649999
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.2,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0011822817749998
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.2,0.8,0.5,200,1.0,1.0,1.0,0.0012248814899999
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.35,0.0,0.5,500,0.5,0.4561730676410041,0.5438269323589959,0.000919072526
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.35,0.2,0.5,200,0.675,0.6100865576324904,0.7399134423675097,0.0010253250499999
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.35,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0011613636699996
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.35,0.8,0.5,200,1.0,1.0,1.0,0.00121151005
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.5,0.0,0.5,500,0.5,0.4561730676410041,0.5438269323589959,0.00090887857
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.5,0.2,0.5,200,0.675,0.6100865576324904,0.7399134423675097,0.0010192187299998
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.5,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0011561008099999
stageb_only,regression,200,64,bonferroni_unadjusted,exhaustive,0.5,0.8,0.5,200,1.0,1.0,1.0,0.0012056052399998
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.02,0.0,0.5,500,0.23,0.1931124042529199,0.2668875957470801,0.00714513934
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.02,0.2,0.5,200,0.455,0.3859847567562064,0.5240152432437937,0.0065718283849997
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.02,0.4,0.5,200,0.885,0.8407858144935362,0.9292141855064638,0.003330048615
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.02,0.8,0.5,200,1.0,1.0,1.0,0.0028507301199999
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.05,0.0,0.5,500,0.324,0.2829779913119798,0.3650220086880201,0.008847509102
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.05,0.2,0.5,200,0.535,0.4658735202690026,0.6041264797309974,0.0076009761399996
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.05,0.4,0.5,200,0.905,0.864362482851434,0.945637517148566,0.0026616711849999
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.05,0.8,0.5,200,1.0,1.0,1.0,0.002323237795
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.1,0.0,0.5,500,0.392,0.3492076741085507,0.4347923258914493,0.003967162528
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.1,0.2,0.5,200,0.6,0.5321036083433,0.6678963916567,0.003410139595
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.1,0.4,0.5,200,0.905,0.864362482851434,0.945637517148566,0.002197312865
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.1,0.8,0.5,200,1.0,1.0,1.0,0.0020860179099997
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.2,0.0,0.5,500,0.494,0.4501762232937416,0.5378237767062585,0.0014544493800001
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.2,0.2,0.5,200,0.665,0.5995854588031071,0.730414541196893,0.0017246141649997
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.2,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0019072385150002
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.2,0.8,0.5,200,1.0,1.0,1.0,0.0020241219350003
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.35,0.0,0.5,500,0.5,0.4561730676410041,0.5438269323589959,0.0013231741679999
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.35,0.2,0.5,200,0.675,0.6100865576324904,0.7399134423675097,0.0015657312400003
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.35,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0018903214250002
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.35,0.8,0.5,200,1.0,1.0,1.0,0.0020094206100003
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.5,0.0,0.5,500,0.5,0.4561730676410041,0.5438269323589959,0.0013117657740001
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.5,0.2,0.5,200,0.675,0.6100865576324904,0.7399134423675097,0.0015610360650003
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.5,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.001884328355
stageb_only,regression,200,256,bonferroni_unadjusted,adaptive,0.5,0.8,0.5,200,1.0,1.0,1.0,0.0020019138449998
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.02,0.0,0.5,500,0.23,0.1931124042529199,0.2668875957470801,0.0070656224599999
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.02,0.2,0.5,200,0.46,0.3909256400681121,0.5290743599318879,0.0063646819400003
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.02,0.4,0.5,200,0.885,0.8407858144935362,0.9292141855064638,0.003264824725
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.02,0.8,0.5,200,1.0,1.0,1.0,0.0028115400299998
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.05,0.0,0.5,500,0.324,0.2829779913119798,0.3650220086880201,0.012540191748
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.05,0.2,0.5,200,0.535,0.4658735202690026,0.6041264797309974,0.0105030602549999
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.05,0.4,0.5,200,0.905,0.864362482851434,0.945637517148566,0.0028695422399999
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.05,0.8,0.5,200,1.0,1.0,1.0,0.0023338343249997
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.1,0.0,0.5,500,0.392,0.3492076741085507,0.4347923258914493,0.0040564154179999
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.1,0.2,0.5,200,0.6,0.5321036083433,0.6678963916567,0.0034867122850005
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.1,0.4,0.5,200,0.905,0.864362482851434,0.945637517148566,0.0022208543300001
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.1,0.8,0.5,200,1.0,1.0,1.0,0.0021014675899999
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.2,0.0,0.5,500,0.494,0.4501762232937416,0.5378237767062585,0.0014732887560001
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.2,0.2,0.5,200,0.665,0.5995854588031071,0.730414541196893,0.001746385335
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.2,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0019240925900004
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.2,0.8,0.5,200,1.0,1.0,1.0,0.0020392107050003
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.35,0.0,0.5,500,0.5,0.4561730676410041,0.5438269323589959,0.001337807138
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.35,0.2,0.5,200,0.675,0.6100865576324904,0.7399134423675097,0.0015824934249997
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.35,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.00190643953
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.35,0.8,0.5,200,1.0,1.0,1.0,0.0020279036800002
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.5,0.0,0.5,500,0.5,0.4561730676410041,0.5438269323589959,0.0013214145860001
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.5,0.2,0.5,200,0.675,0.6100865576324904,0.7399134423675097,0.0015745263550002
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.5,0.4,0.5,200,0.915,0.8763489689658867,0.9536510310341134,0.0018993372299996
stageb_only,regression,200,256,bonferroni_unadjusted,exhaustive,0.5,0.8,0.5,200,1.0,1.0,1.0,0.0020199767449997
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.02,0.0,0.5,500,0.154,0.1223614471127391,0.1856385528872608,0.0017895166519999
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.02,0.2,0.5,200,0.59,0.5218353816118655,0.6581646183881344,0.0018378581550001
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.02,0.4,0.5,200,0.99,0.9762101776661192,1.0,0.0013470093749998
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.02,0.8,0.5,200,1.0,1.0,1.0,0.0013512749950001
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.05,0.0,0.5,500,0.236,0.1987802244391506,0.2732197755608493,0.0024851401760001
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.05,0.2,0.5,200,0.715,0.652437150000979,0.7775628499990209,0.0021689444849999
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.05,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0015030767199999
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.05,0.8,0.5,200,1.0,1.0,1.0,0.0015084554150001
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.1,0.0,0.5,500,0.34,0.2984775954453502,0.3815224045546498,0.0013146602860001
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.1,0.2,0.5,200,0.735,0.6738343380645644,0.7961656619354356,0.0013845652550003
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.1,0.4,0.5,200,0.99,0.9762101776661192,1.0,0.001124813225
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.1,0.8,0.5,200,1.0,1.0,1.0,0.00111420473
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.2,0.0,0.5,500,0.47,0.4262520272469683,0.5137479727530316,0.000874762938
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.2,0.2,0.5,200,0.855,0.8062013135422683,0.9037986864577316,0.0009672719449997
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.2,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.00100469212
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.2,0.8,0.5,200,1.0,1.0,1.0,0.001007662055
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.35,0.0,0.5,500,0.5,0.4561730676410041,0.5438269323589959,0.0008226716199999
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.35,0.2,0.5,200,0.86,0.8119100509461696,0.9080899490538304,0.0009381784049998
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.35,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0009810090899998
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.35,0.8,0.5,200,1.0,1.0,1.0,0.000984083225
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.5,0.0,0.5,500,0.506,0.4621762232937416,0.5498237767062585,0.000800165114
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.5,0.2,0.5,200,0.86,0.8119100509461696,0.9080899490538304,0.00092285312
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.5,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0009689555400001
stageb_only,regression,500,16,bonferroni_unadjusted,adaptive,0.5,0.8,0.5,200,1.0,1.0,1.0,0.0009706927400003
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.02,0.0,0.5,500,0.154,0.1223614471127391,0.1856385528872608,0.0018895112519999
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.02,0.2,0.5,200,0.59,0.5218353816118655,0.6581646183881344,0.0018845310900002
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.02,0.4,0.5,200,0.99,0.9762101776661192,1.0,0.001300092175
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.02,0.8,0.5,200,1.0,1.0,1.0,0.0012946085649997
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.05,0.0,0.5,500,0.236,0.1987802244391506,0.2732197755608493,0.0033185706279998
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.05,0.2,0.5,200,0.715,0.652437150000979,0.7775628499990209,0.0026179387600001
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.05,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0015133052599998
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.05,0.8,0.5,200,1.0,1.0,1.0,0.001518878475
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.1,0.0,0.5,500,0.34,0.2984775954453502,0.3815224045546498,0.0013384153859999
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.1,0.2,0.5,200,0.735,0.6738343380645644,0.7961656619354356,0.001403162885
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.1,0.4,0.5,200,0.99,0.9762101776661192,1.0,0.0011318622850001
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.1,0.8,0.5,200,1.0,1.0,1.0,0.0011208906600001
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.2,0.0,0.5,500,0.47,0.4262520272469683,0.5137479727530316,0.0008853823859999
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.2,0.2,0.5,200,0.855,0.8062013135422683,0.9037986864577316,0.0009783136150002
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.2,0.4,0.5,200,0.995,0.9852245307018026,1.0,0.0010108895199999
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.2,0.8,0.5,200,1.0,1.0,1.0,0.00101478503
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.35,0.0,0.5,500,0.5,0.4561730676410041,0.5438269323589959,0.000830678906
stageb_only,regression,500,16,bonferroni_unadjusted,exhaustive,0.35,0.2,0.5,200,0.86,0.8119100509461696,0.9080899490538304,0.0009466182149998
