data,method,n_feats,mse,r2
comm_violence,ct_es_1_vm_0_alpha_0.05_select_hybrid,100,7349957125940.763,0.19914529276345705
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,5,1224324.9364716972,0.8492935095804987
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,10,1152477.1511273019,0.857915438985484
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,15,1156759.7096973364,0.8573514351439842
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,20,1153048.543758626,0.8578634303117184
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,25,1155919.5502230192,0.8576086542740888
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,30,1163760.386600885,0.8567132244233363
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,35,1318349.0836310007,0.8434063898678831
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,40,1316982.4736478613,0.844339091483618
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,45,1304195.0230182272,0.8435927742558882
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,50,1316866.9309589562,0.8428042559183198
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,55,1434048.7138579576,0.8343719284630524
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,60,21580476.80406023,0.6670007578977258
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,65,20501669.96523408,0.6644182428197969
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,70,20292314.516517676,0.6585107763890314
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,75,286659188924.72894,0.4025678159167879
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,80,329110119245.20935,0.38381934862260636
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,85,346944651794.7083,0.3991719506816683
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,90,356702892809.1659,0.3176686986724582
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,95,352714764473.51794,0.32284673539205044
comm_violence,cf_es_1_vm_0_alpha_0.05_select_hybrid,100,2583824023839.101,0.2650346257787463
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,5,1607350.5218295336,0.8019615006906184
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,10,1617980.8935743824,0.8011467607094211
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,15,1621357.9846014688,0.8008204521207455
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,20,1622261.0701842706,0.8008578860268726
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,25,1257636.2305197404,0.8453489055339686
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,30,1253492.4869098426,0.8457812246234196
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,35,1255911.0191810061,0.8454070686238001
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,40,1263340.0004784898,0.8446413718968341
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,45,1359994.571293699,0.8351650503885393
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,50,1406060.9293784862,0.8320271319749933
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,55,7075774.676169179,0.7814696348715839
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,60,49848029.3294899,0.6406047243410928
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,65,978206586.5248642,0.5208929415668481
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,70,2136509317.8921597,0.44251209068971625
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,75,12429086812.14181,0.3645168043948053
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,80,218287039584.48236,0.2800535193202043
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,85,18882302473463.492,0.15914138707757214
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,90,17865458530951.715,0.1336498932835341
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,95,212743760362254.5,0.1127289467147801
comm_violence,ct_es_1_vm_0_alpha_0.95_select_hybrid,100,84154607493141.14,0.10948332527174362
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,5,1680570.680128914,0.7930828257337194
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,10,1292196.5442973576,0.8405477462714657
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,15,1155314.3777517376,0.8574880159362518
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,20,1153581.0546141996,0.8577668457605441
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,25,1186142.2680866686,0.8538092319003772
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,30,1192443.5650699672,0.8531564053840398
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,35,1195145.4467322722,0.8528808391268197
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,40,1247151.089627603,0.8467419283051381
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,45,1248986.0368252685,0.8466285395291051
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,50,2070137.669757913,0.8116163757946742
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,55,9008081.466615269,0.7607113001422732
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,60,54225383.28997328,0.703193223942078
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,65,52753581.166847676,0.7044973301803771
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,70,58207581.09290842,0.6840773998502523
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,75,51124903.906283826,0.6945351847863861
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,80,56878921.496223554,0.6927807783636758
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,85,1842015784250.6829,0.290370410643607
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,90,3922734141875.1274,0.23459550594359815
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,95,8721803069447.003,0.22747747592671003
comm_violence,cf_es_1_vm_0_alpha_0.95_select_hybrid,100,9447034956441.705,0.2158935630719055
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,5,1211460.0647452073,0.8508633711251893
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,10,1148809.2571064483,0.8583628295130147
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,15,1146318.3058315518,0.8587332981696901
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,20,1147150.7632675201,0.8586729722967291
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,25,1176345.156089858,0.8554468247526639
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,30,1749236.5725812074,0.844697809145986
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,35,1707167.6042340263,0.8445777610168006
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,40,2195870.456613956,0.8421583316810051
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,45,302112628.0696937,0.7731915000909682
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,50,326208584.5778001,0.7711439877720127
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,55,303541814.9751207,0.7717097181825594
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,60,2807713720.362774,0.6738576446263327
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,65,2707365047.5628843,0.675077958109401
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,70,183135656156.59622,0.38168913985409236
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,75,179783238932.43756,0.380585114729125
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,80,188410670412.80664,0.3855084768890292
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,85,195119456729.0036,0.3935612168731031
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,90,162715520225432.28,0.21317381339476515
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,95,6740115271516525.0,0.18252151688192247
comm_violence,ct_es_0_vm_1_alpha_0.01_select_hybrid,100,2.0843069695863357e+18,0.11168004137975951
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,5,1225290.3629796419,0.8493064835651651
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,10,1214435.935688267,0.8506374587557319
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,15,1207259.5773227334,0.8514537351824808
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,20,1210864.963105266,0.8512049515310519
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,25,1217928.2108767042,0.8503310248054872
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,30,1214448.5144436045,0.8508730478485129
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,35,1221280.2539923822,0.8500379302882933
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,40,1655412.4248193759,0.8339305049615208
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,45,74579155.65661302,0.7844397159285977
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,50,67307022.17610273,0.7831432719664811
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,55,54891119.819374666,0.7889750697596625
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,60,55704430.47563954,0.7864511684159072
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,65,58446604.794392146,0.787588703470132
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,70,66766220.06554518,0.7889852354711333
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,75,733794708.1819476,0.7455850731004791
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,80,995420943.6160091,0.71782119733714
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,85,1100265379.0293565,0.7170021549995161
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,90,2972752500717.368,0.4057123443942924
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,95,3888316213511.263,0.37978288800491783
comm_violence,cf_es_0_vm_1_alpha_0.01_select_hybrid,100,4282657106342.1123,0.39805493543776654
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,5,3683268.982048442,0.5650573641035945
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,10,3673464.283473092,0.5711675271810998
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,15,3568045.8975414606,0.6232360159479063
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,20,3742833.1526173786,0.6276040812242946
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,25,3709576.3746391134,0.626377961231914
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,30,2465856.896422733,0.8431690113419885
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,35,2544981.90769893,0.8425223249763384
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,40,8620760.306459071,0.8407765197073782
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,45,4321803.192297467,0.8393869946557077
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,50,52584575.48498003,0.7478228071896194
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,55,37073825665.12386,0.5033202766284297
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,60,129966762211.02832,0.4430602522609107
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,65,990627460662.2861,0.3327284673138014
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,70,6586703814435.014,0.23922416634688837
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,75,8496759860833.928,0.24905850786366787
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,80,8217796162760.083,0.25709887089953354
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,85,8250574212885.933,0.24811629154699957
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,90,38636197004431.42,0.21424639876150503
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,95,565498915873164.1,0.20038563112693528
comm_violence,ct_es_0_vm_1_alpha_0.05_select_hybrid,100,449081348455332.94,0.1932452743222881
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,5,1225290.3629796419,0.8493064835651651
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,10,1157306.129639562,0.8573947105577236
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,15,1155937.5898545699,0.8577109543618349
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,20,1164434.8680021411,0.8567839343501941
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,25,1166964.8738480094,0.8564434558641694
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,30,1163821.3519493456,0.8565915831582143
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,35,1163142.8996844762,0.856707148286586
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,40,1162224.2793014501,0.8569336220550958
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,45,1163343.0679618013,0.8568638886564482
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,50,1164224.9793634475,0.8567508291468411
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,55,1164693.0512536152,0.8567640198767095
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,60,1164468.9870684138,0.8568370317272045
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,65,1170094.1582626654,0.8562866063963208
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,70,1169807.7612672583,0.856219541122868
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,75,8995132.490097921,0.8156284396319947
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,80,10196827.125048136,0.8166218332319171
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,85,11511097.044114891,0.8179021407137753
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,90,145923941.38626188,0.7718852158428262
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,95,158351357.92618704,0.7713000318446759
comm_violence,cf_es_0_vm_1_alpha_0.05_select_hybrid,100,1001554122146.5076,0.49033622349963435
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,5,1513004.1980165045,0.8139583292504918
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,10,1368475.6749831461,0.8313753038658603
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,15,1371890.621159091,0.8310195645270175
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,20,1375226.3478348493,0.8306138888539969
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,25,1381183.3747764898,0.8299123404134054
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,30,1382515.8829660495,0.829765319483483
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,35,1403850.0146099343,0.827116205020322
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,40,245615264.88613525,0.8024104282973255
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,45,278312274.70722044,0.8043950661305368
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,50,103337090.18350767,0.7999859246783638
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,55,30172921.0824565,0.7517024877476318
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,60,26577588.064293128,0.7523275972008272
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,65,125671461.2989804,0.6203927957430129
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,70,141091622.30964622,0.6294381381500557
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,75,147621765.70381287,0.6314577477537531
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,80,160079418.72114363,0.6303787988464247
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,85,262074412.66651377,0.5997674373052064
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,90,27444624128.850014,0.27811522305929537
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,95,34041982661.017506,0.26738781425101893
comm_violence,ct_es_0_vm_1_alpha_0.95_select_hybrid,100,228645048966.90372,0.2361932498967918
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,5,1225290.3629796419,0.8493064835651651
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,10,1212918.5036351879,0.8508293824898482
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,15,1216185.4840872334,0.8504988758538758
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,20,1220200.8038354493,0.8500630114082799
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,25,1216706.7141681234,0.8505393613922779
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,30,1217169.4081240888,0.8505038220577157
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,35,1212951.2918280733,0.8509286190096196
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,40,1206970.4061398914,0.8517848745537334
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,45,1209817.9083508495,0.8514326339636618
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,50,1693087.5005051836,0.8443788354683541
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,55,1725914.3601543729,0.8437282239482053
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,60,1761184.506614957,0.8430976279257578
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,65,1749369.8875360005,0.8422551297566688
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,70,5245736.751966634,0.8190545750833833
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,75,10653141.175354624,0.8145338622561192
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,80,108447273.08626965,0.7767592280281097
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,85,119126575.49212424,0.7784974903209579
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,90,198503547.02292857,0.7791019856010839
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,95,200700958.23314205,0.7821065921414535
comm_violence,cf_es_0_vm_1_alpha_0.95_select_hybrid,100,1382272012.5698326,0.7091403795481925
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,5,1382907.2294286345,0.8298528159426308
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,10,1203825.1620530523,0.8517970361224563
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,15,1232937.1041684428,0.8480923899863371
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,20,1263467.0068194445,0.844757989707159
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,25,1700891.4709859162,0.8241660549001113
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,30,2684726.8984984267,0.798977674229387
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,35,2731107.4518953743,0.800406322542581
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,40,2208056.6236766605,0.7969012721411386
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,45,16642954.592773985,0.6454135807781133
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,50,107470130.10767165,0.553664106249529
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,55,37104399687.23881,0.40495065925626184
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,60,77004000544.49683,0.39266757912266115
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,65,163468545139.51788,0.38631768054646043
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,70,102844900068.21785,0.3700809865559229
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,75,1007131563530.9557,0.32650135657485657
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,80,10774840040161.889,0.26909456643353313
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,85,9964845549784.857,0.2739421142910219
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,90,144414473032913.94,0.21364595131068304
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,95,1.255022928112169e+16,0.13525214233758023
comm_violence,ct_es_0_vm_0_alpha_0.01_select_hybrid,100,5.250196100128043e+17,0.0878954577246393
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,5,1225290.3629796419,0.8493064835651649
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,10,1158462.3924644399,0.8573224299672271
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,15,1185787.832837272,0.8541488571686215
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,20,1194663.2171573783,0.8529735053386052
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,25,1392510.3892633507,0.8393031458046444
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,30,1411542.4959737943,0.8383078361243592
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,35,1502559.1802994008,0.8362209729656811
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,40,1548831.513775332,0.8328438149227859
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,45,29801191489.099464,0.5599142536232853
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,50,40330075586.60012,0.5621356079906199
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,55,169305612953.8654,0.45560017703431344
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,60,187379609760.91306,0.4500296624227338
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,65,444054887355.3914,0.39703309214772337
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,70,378980780090.5632,0.3232129006647964
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,75,7898668231089.205,0.2689074699232295
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,80,6755288302311.997,0.2658903613067632
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,85,6309502129141.93,0.2439722846654297
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,90,23674276766739.676,0.21979815176063258
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,95,21769112826947.75,0.2118125887203012
comm_violence,cf_es_0_vm_0_alpha_0.01_select_hybrid,100,20120302631431.195,0.2004082374794251
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,5,1837325.9764956958,0.7740729918941023
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,10,1213847.3320487952,0.8505560107464843
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,15,1207958.1376944864,0.8513992540580905
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,20,1206461.6472954405,0.851452335002296
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,25,1204346.1521138544,0.8516476693823118
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,30,1210581.5285533697,0.8510010215153226
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,35,1149854.6496714163,0.8582686832244301
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,40,1157973.0508636339,0.8574770140299034
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,45,4191930.3238461204,0.8415918270843749
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,50,14931390.865453264,0.8380727061329847
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,55,4438654279.850517,0.6060475182253225
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,60,2896175971.5924315,0.43291368358849347
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,65,9892987019.207088,0.34959077304459407
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,70,10610590020.357445,0.3594053824638914
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,75,23313873703.071045,0.30840579343129837
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,80,171388343306.20035,0.2743907872081005
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,85,472325420896.3211,0.2207961647726445
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,90,429046738167.15814,0.2156760870872268
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,95,447601626770.7433,0.20450448418944528
comm_violence,ct_es_0_vm_0_alpha_0.05_select_hybrid,100,83927722576225.84,0.14659874955842372
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,5,1166462.2085560248,0.85627946292439
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,10,1152658.489094265,0.8578930281757537
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,15,1155488.089874563,0.8577573086952833
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,20,1174442.8456554678,0.8554926110517478
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,25,1298573.137422728,0.8482010320195543
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,30,1252310.1122509087,0.8470670260985711
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,35,1257941.5278978688,0.8478445509218633
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,40,1251249.1811029043,0.8485538523979352
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,45,1262577.534103873,0.8482658385638876
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,50,1281745.7539042202,0.8472303637823984
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,55,1281846.7220189534,0.8470743924837574
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,60,1289852.5328535861,0.8465240246158248
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,65,1292267.2739543007,0.8473596928355539
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,70,1301271.8960426091,0.8465653457144141
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,75,1308728.6425015419,0.8460230540797671
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,80,1884546.0636612535,0.8302910142169452
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,85,35832647.65773541,0.6971803050403956
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,90,37601646.573501706,0.6951594589828061
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,95,31331318.948783208,0.6954204967471909
comm_violence,cf_es_0_vm_0_alpha_0.05_select_hybrid,100,281890601.44280034,0.6020111165199997
comm_violence,ct_es_0_vm_0_alpha_0.95_select_hybrid,5,3477342.594102898,0.5854294334944031
comm_violence,ct_es_0_vm_0_alpha_0.95_select_hybrid,10,1281279.273994424,0.841976079135268
comm_violence,ct_es_0_vm_0_alpha_0.95_select_hybrid,15,1241486.6885404992,0.8469597278343437
comm_violence,ct_es_0_vm_0_alpha_0.95_select_hybrid,20,1241888.676957872,0.8468671567103465
comm_violence,ct_es_0_vm_0_alpha_0.95_select_hybrid,25,1242751.7692505964,0.8465768716156562
